"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310010] PAGA";"53";"5310";"5310010";"30271115";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310011] MEGO";"53";"5310";"5310011";"25946514";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310012] TANA WAWO";"53";"5310";"5310012";"21621985";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310020] LELA";"53";"5310";"5310020";"19459701";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310030] BOLA";"53";"5310";"5310030";"17297444";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310031] DORENG";"53";"5310";"5310031";"19460032";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310032] MAPITARA";"53";"5310";"5310032";"8649146";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310040] TALIBURA";"53";"5310";"5310040";"43245490";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310041] WAIGETE";"53";"5310";"5310041";"23784849";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310042] WAIBLAMA";"53";"5310";"5310042";"15135750";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310050] KEWAPANTE";"53";"5310";"5310050";"19460178";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"15135517";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310052] KANGAE";"53";"5310";"5310052";"19458945";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310061] PALUE";"53";"5310";"5310061";"17296772";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310062] KOTING";"53";"5310";"5310062";"15134623";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310063] NELLE";"53";"5310";"5310063";"10810415";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310070] NITA";"53";"5310";"5310070";"32431095";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310071] MAGEPANDA";"53";"5310";"5310071";"17296492";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310080] ALOK";"53";"5310";"5310080";"15134378";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310081] ALOK BARAT";"53";"5310";"5310081";"8648678";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"23783782";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310] SIKKA";"53";"5310";"5310999";"419462901";"0";"0";"0";"0";"0";"0"
