"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"jenis_produksi";"satuan_produksi";"ID";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310052] KANGAE";"53";"5310";"5310052";"19";"2";"171122";"0";"10";"0";"10";"500"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310] SIKKA";"53";"5310";"5310999";"19";"2";"171122";"0";"10";"0";"10";"500"
