"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"jenis_produksi";"satuan_produksi";"ID";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310010] PAGA";"53";"5310";"5310010";"7";"1";"27893014";"37";"144";"0";"1290";"3110"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310011] MEGO";"53";"5310";"5310011";"7";"1";"18595554";"18";"83";"0";"2459";"6900"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310012] TANA WAWO";"53";"5310";"5310012";"7";"1";"13946463";"5";"295";"0";"1013";"6505"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310020] LELA";"53";"5310";"5310020";"7";"1";"18595244";"73";"231";"10";"1656.2";"13406"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310030] BOLA";"53";"5310";"5310030";"7";"1";"37189575";"63";"504";"29";"46549.34";"26654"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310031] DORENG";"53";"5310";"5310031";"7";"1";"23243963";"28";"177";"0";"4216";"16355"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310040] TALIBURA";"53";"5310";"5310040";"7";"1";"65082958";"1007";"2815";"30";"43868.08";"197791"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310041] WAIGETE";"53";"5310";"5310041";"7";"1";"51136999";"188";"593";"7";"107034";"31499"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310042] WAIBLAMA";"53";"5310";"5310042";"7";"1";"23243746";"103";"342";"5";"3122";"9375"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310050] KEWAPANTE";"53";"5310";"5310050";"7";"1";"41838286";"372";"2193";"0";"48295";"166458"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"7";"1";"27892792";"85";"1038";"15";"647108";"50206"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310052] KANGAE";"53";"5310";"5310052";"7";"1";"41838435";"213";"958";"5";"14665.71";"133869"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310062] KOTING";"53";"5310";"5310062";"7";"1";"27889896";"87";"140";"30";"67836";"6520"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310063] NELLE";"53";"5310";"5310063";"7";"1";"23241714";"8";"151";"0";"1584";"13775"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310070] NITA";"53";"5310";"5310070";"7";"1";"65075521";"205";"878";"45";"379776";"229392"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310071] MAGEPANDA";"53";"5310";"5310071";"7";"1";"18593804";"27";"29";"0";"360";"3445"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310080] ALOK";"53";"5310";"5310080";"7";"1";"23242017";"16";"157";"3";"59567";"435008"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310081] ALOK BARAT";"53";"5310";"5310081";"7";"1";"18593339";"52";"148";"23";"1015";"13885"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"7";"1";"13944984";"29";"62";"0";"1043.8";"4507"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310] SIKKA";"53";"5310";"5310999";"7";"1";"581078304";"2616";"10938";"202";"1432458.13";"1368660"
