"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310010] PAGA";"53";"5310";"5310010";"91632051";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310011] MEGO";"53";"5310";"5310011";"78542454";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310012] TANA WAWO";"53";"5310";"5310012";"65452645";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310020] LELA";"53";"5310";"5310020";"58907295";"2";"0";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310030] BOLA";"53";"5310";"5310030";"52361972";"0";"3";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310031] DORENG";"53";"5310";"5310031";"58907142";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310032] MAPITARA";"53";"5310";"5310032";"26180926";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310040] TALIBURA";"53";"5310";"5310040";"130904390";"0";"1";"0";"2";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310041] WAIGETE";"53";"5310";"5310041";"71996392";"1";"3";"0";"1";"5";"5"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310042] WAIBLAMA";"53";"5310";"5310042";"45815371";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310050] KEWAPANTE";"53";"5310";"5310050";"58905405";"1";"5";"0";"0";"6";"6"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"45815259";"0";"6";"0";"0";"6";"6"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310052] KANGAE";"53";"5310";"5310052";"58905261";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310061] PALUE";"53";"5310";"5310061";"52360164";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310062] KOTING";"53";"5310";"5310062";"45815091";"0";"6";"0";"0";"6";"6"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310063] NELLE";"53";"5310";"5310063";"32725035";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310070] NITA";"53";"5310";"5310070";"98175378";"1";"8";"0";"0";"9";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310071] MAGEPANDA";"53";"5310";"5310071";"52361012";"1";"0";"1";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310080] ALOK";"53";"5310";"5310080";"45815833";"2";"1";"0";"1";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310081] ALOK BARAT";"53";"5310";"5310081";"26180454";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"71996166";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2519";"[5310] SIKKA";"53";"5310";"5310999";"1269755696";"9";"36";"1";"4";"50";"50"
