"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310010] PAGA";"53";"5310";"5310010";"22761473";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310011] MEGO";"53";"5310";"5310011";"19509678";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310012] TANA WAWO";"53";"5310";"5310012";"16257955";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310020] LELA";"53";"5310";"5310020";"14633859";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310030] BOLA";"53";"5310";"5310030";"13009076";"16";"37";"18";"2";"256";"2275"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310031] DORENG";"53";"5310";"5310031";"14635134";"21";"85";"68";"0";"1847";"56865"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310032] MAPITARA";"53";"5310";"5310032";"6504478";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310040] TALIBURA";"53";"5310";"5310040";"32522150";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310041] WAIGETE";"53";"5310";"5310041";"17887012";"2";"12";"3";"0";"34";"500"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310042] WAIBLAMA";"53";"5310";"5310042";"11383176";"1";"50";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310050] KEWAPANTE";"53";"5310";"5310050";"14635746";"4";"26";"1";"0";"15";"450"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"11383302";"1";"10";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310052] KANGAE";"53";"5310";"5310052";"14635602";"2";"5";"4";"4";"50";"1500"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310061] PALUE";"53";"5310";"5310061";"13009356";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310062] KOTING";"53";"5310";"5310062";"11383134";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310063] NELLE";"53";"5310";"5310063";"8130780";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310070] NITA";"53";"5310";"5310070";"24391595";"2";"2";"20";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310071] MAGEPANDA";"53";"5310";"5310071";"13008124";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310080] ALOK";"53";"5310";"5310080";"11382056";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310081] ALOK BARAT";"53";"5310";"5310081";"6504010";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"17885945";"1";"0";"10";"0";"100";"1750"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310] SIKKA";"53";"5310";"5310999";"315453641";"50";"227";"124";"6";"2302";"63340"
