"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310010] PAGA";"53";"5310";"5310010";"93478931";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310011] MEGO";"53";"5310";"5310011";"80124642";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310012] TANA WAWO";"53";"5310";"5310012";"66770425";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310020] LELA";"53";"5310";"5310020";"60093297";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310030] BOLA";"53";"5310";"5310030";"53416196";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310031] DORENG";"53";"5310";"5310031";"60093144";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310032] MAPITARA";"53";"5310";"5310032";"27094834";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310040] TALIBURA";"53";"5310";"5310040";"135473930";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310041] WAIGETE";"53";"5310";"5310041";"74510491";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310042] WAIBLAMA";"53";"5310";"5310042";"47415704";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310050] KEWAPANTE";"53";"5310";"5310050";"60962976";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"47415592";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310052] KANGAE";"53";"5310";"5310052";"60962832";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310061] PALUE";"53";"5310";"5310061";"54189684";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310062] KOTING";"53";"5310";"5310062";"47416418";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310063] NELLE";"53";"5310";"5310063";"33868840";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310070] NITA";"53";"5310";"5310070";"101606370";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310071] MAGEPANDA";"53";"5310";"5310071";"54189972";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310080] ALOK";"53";"5310";"5310080";"47416173";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310081] ALOK BARAT";"53";"5310";"5310081";"27094934";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"74510986";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2518";"[5310] SIKKA";"53";"5310";"5310999";"1308106371";"0";"0";"0";"0";"0";"0"
