"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"jenis_produksi";"satuan_produksi";"ID";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2510";"[5310070] NITA";"53";"5310";"5310070";"10";"1";"274210";"0";"2";"0";"1";"50"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2510";"[5310] SIKKA";"53";"5310";"5310999";"10";"1";"274210";"0";"2";"0";"1";"50"
