"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310010] PAGA";"53";"5310";"5310010";"115981243";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310011] MEGO";"53";"5310";"5310011";"99412338";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310012] TANA WAWO";"53";"5310";"5310012";"82843505";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310020] LELA";"53";"5310";"5310020";"74559069";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310030] BOLA";"53";"5310";"5310030";"66274660";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310031] DORENG";"53";"5310";"5310031";"74559511";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310032] MAPITARA";"53";"5310";"5310032";"33137746";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310040] TALIBURA";"53";"5310";"5310040";"165688490";"2";"3";"0";"1";"6";"6"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310041] WAIGETE";"53";"5310";"5310041";"91128499";"0";"1";"1";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310042] WAIBLAMA";"53";"5310";"5310042";"57990800";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310050] KEWAPANTE";"53";"5310";"5310050";"74559528";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"57990334";"0";"3";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310052] KANGAE";"53";"5310";"5310052";"74558322";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310061] PALUE";"53";"5310";"5310061";"66273996";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310062] KOTING";"53";"5310";"5310062";"57989694";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310063] NELLE";"53";"5310";"5310063";"41421180";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310070] NITA";"53";"5310";"5310070";"124263390";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310071] MAGEPANDA";"53";"5310";"5310071";"66273716";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310080] ALOK";"53";"5310";"5310080";"57989803";"1";"1";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310081] ALOK BARAT";"53";"5310";"5310081";"33137278";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"91127432";"1";"1";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310] SIKKA";"53";"5310";"5310999";"1607160534";"5";"16";"1";"1";"23";"23"
