"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310010] PAGA";"53";"5310";"5310010";"64174443";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310011] MEGO";"53";"5310";"5310011";"55006206";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310012] TANA WAWO";"53";"5310";"5310012";"45838395";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310020] LELA";"53";"5310";"5310020";"41254470";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310030] BOLA";"53";"5310";"5310030";"36670572";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310031] DORENG";"53";"5310";"5310031";"41254317";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310032] MAPITARA";"53";"5310";"5310032";"18335698";"0";"5";"0";"1";"6";"6"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310040] TALIBURA";"53";"5310";"5310040";"91678250";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310041] WAIGETE";"53";"5310";"5310041";"50422867";"3";"1";"11";"0";"15";"15"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310042] WAIBLAMA";"53";"5310";"5310042";"32087216";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310050] KEWAPANTE";"53";"5310";"5310050";"41254920";"1";"1";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"32087104";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310052] KANGAE";"53";"5310";"5310052";"41257624";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310061] PALUE";"53";"5310";"5310061";"36673692";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310062] KOTING";"53";"5310";"5310062";"32089428";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310063] NELLE";"53";"5310";"5310063";"22920990";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310070] NITA";"53";"5310";"5310070";"68762820";"0";"1";"0";"1";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310071] MAGEPANDA";"53";"5310";"5310071";"36673412";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310080] ALOK";"53";"5310";"5310080";"32089183";"1";"1";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310081] ALOK BARAT";"53";"5310";"5310081";"18337011";"1";"1";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"50427025";"1";"2";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310] SIKKA";"53";"5310";"5310999";"889295643";"7";"16";"11";"2";"36";"36"
