"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310010] PAGA";"53";"5310";"5310010";"92968617";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310011] MEGO";"53";"5310";"5310011";"79685889";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310012] TANA WAWO";"53";"5310";"5310012";"66404425";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310020] LELA";"53";"5310";"5310020";"59763897";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310030] BOLA";"53";"5310";"5310030";"53123396";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310031] DORENG";"53";"5310";"5310031";"59763744";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310032] MAPITARA";"53";"5310";"5310032";"26561638";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310040] TALIBURA";"53";"5310";"5310040";"132807950";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310041] WAIGETE";"53";"5310";"5310041";"73045096";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310042] WAIBLAMA";"53";"5310";"5310042";"46483654";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310050] KEWAPANTE";"53";"5310";"5310050";"59764626";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"46483542";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310052] KANGAE";"53";"5310";"5310052";"59764482";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310061] PALUE";"53";"5310";"5310061";"53123916";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310062] KOTING";"53";"5310";"5310062";"46483374";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310063] NELLE";"53";"5310";"5310063";"33202380";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310070] NITA";"53";"5310";"5310070";"99606990";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310071] MAGEPANDA";"53";"5310";"5310071";"53126318";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310080] ALOK";"53";"5310";"5310080";"46486258";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310081] ALOK BARAT";"53";"5310";"5310081";"26563554";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"73049691";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2304";"[5310] SIKKA";"53";"5310";"5310999";"1288263437";"0";"0";"0";"0";"0";"0";"0"
