"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310010] PAGA";"53";"5310";"5310010";"70565075";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310011] MEGO";"53";"5310";"5310011";"60484194";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310012] TANA WAWO";"53";"5310";"5310012";"50404279";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310020] LELA";"53";"5310";"5310020";"45366984";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310030] BOLA";"53";"5310";"5310030";"40326140";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310031] DORENG";"53";"5310";"5310031";"45366831";"15";"0";"0";"15";"15";"0";"15"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310032] MAPITARA";"53";"5310";"5310032";"20163010";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310040] TALIBURA";"53";"5310";"5310040";"100814810";"8";"0";"0";"8";"8";"0";"8"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310041] WAIGETE";"53";"5310";"5310041";"55447975";"7";"0";"0";"7";"7";"0";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310042] WAIBLAMA";"53";"5310";"5310042";"35285012";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310050] KEWAPANTE";"53";"5310";"5310050";"45367117";"22";"0";"0";"22";"22";"0";"22"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"35285943";"12";"0";"0";"12";"12";"0";"12"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310052] KANGAE";"53";"5310";"5310052";"45367569";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310061] PALUE";"53";"5310";"5310061";"40326660";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310062] KOTING";"53";"5310";"5310062";"35285775";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310063] NELLE";"53";"5310";"5310063";"25204095";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310070] NITA";"53";"5310";"5310070";"75612135";"17";"0";"0";"17";"17";"0";"17"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310071] MAGEPANDA";"53";"5310";"5310071";"40326380";"8";"0";"0";"8";"8";"0";"8"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310080] ALOK";"53";"5310";"5310080";"35285530";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310081] ALOK BARAT";"53";"5310";"5310081";"20163138";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"55446908";"9";"0";"0";"9";"9";"0";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310] SIKKA";"53";"5310";"5310999";"977895560";"112";"0";"0";"112";"112";"0";"112"
