"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310010] PAGA";"53";"5310";"5310010";"19896331";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310011] MEGO";"53";"5310";"5310011";"17053842";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310012] TANA WAWO";"53";"5310";"5310012";"14211425";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310020] LELA";"53";"5310";"5310020";"12787702";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310030] BOLA";"53";"5310";"5310030";"11349036";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310031] DORENG";"53";"5310";"5310031";"12767589";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310032] MAPITARA";"53";"5310";"5310032";"5674458";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310040] TALIBURA";"53";"5310";"5310040";"28372050";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310041] WAIGETE";"53";"5310";"5310041";"15604457";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310042] WAIBLAMA";"53";"5310";"5310042";"9930165";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310050] KEWAPANTE";"53";"5310";"5310050";"12768201";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"9930767";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310052] KANGAE";"53";"5310";"5310052";"12768057";"0";"0";"0";"1";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310061] PALUE";"53";"5310";"5310061";"11349316";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310062] KOTING";"53";"5310";"5310062";"9930599";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310063] NELLE";"53";"5310";"5310063";"7093255";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310070] NITA";"53";"5310";"5310070";"21279497";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310071] MAGEPANDA";"53";"5310";"5310071";"11348092";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310080] ALOK";"53";"5310";"5310080";"9929528";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310081] ALOK BARAT";"53";"5310";"5310081";"5673994";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"15603401";"0";"1";"1";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310] SIKKA";"53";"5310";"5310999";"275321762";"0";"7";"1";"1";"9";"9"
