"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"jenis_produksi";"satuan_produksi";"ID";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310020] LELA";"53";"5310";"5310020";"5";"1";"6130318";"0";"2";"0";"60";"166"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310040] TALIBURA";"53";"5310";"5310040";"5";"1";"12241697";"15";"9";"0";"34.5";"375"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310041] WAIGETE";"53";"5310";"5310041";"5";"1";"6120828";"0";"4";"0";"510";"2700"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310050] KEWAPANTE";"53";"5310";"5310050";"5";"1";"30603595";"0";"16";"0";"853";"3350"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"5";"1";"6120687";"0";"3";"0";"205";"290"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310052] KANGAE";"53";"5310";"5310052";"5";"1";"6120682";"0";"1";"0";"80";"800"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310063] NELLE";"53";"5310";"5310063";"5";"1";"12241319";"1";"3";"0";"416";"580"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310071] MAGEPANDA";"53";"5310";"5310071";"5";"1";"12241494";"0";"2";"0";"85";"275"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310080] ALOK";"53";"5310";"5310080";"5";"1";"24482964";"0";"15";"0";"1123";"8700"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"5";"1";"6120729";"0";"3";"0";"163";"1270"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310] SIKKA";"53";"5310";"5310999";"5";"1";"122424313";"16";"58";"0";"3529.5";"18506"
