"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310010] PAGA";"53";"5310";"5310010";"139072575";"0";"1";"0";"1";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310011] MEGO";"53";"5310";"5310011";"119204466";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310012] TANA WAWO";"53";"5310";"5310012";"99336945";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310020] LELA";"53";"5310";"5310020";"89403165";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310030] BOLA";"53";"5310";"5310030";"79469756";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310031] DORENG";"53";"5310";"5310031";"89403786";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310032] MAPITARA";"53";"5310";"5310032";"39734990";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310040] TALIBURA";"53";"5310";"5310040";"198674710";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310041] WAIGETE";"53";"5310";"5310041";"109272210";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310042] WAIBLAMA";"53";"5310";"5310042";"69537783";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310050] KEWAPANTE";"53";"5310";"5310050";"89405649";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"69537671";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310052] KANGAE";"53";"5310";"5310052";"89405505";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310061] PALUE";"53";"5310";"5310061";"79471664";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310062] KOTING";"53";"5310";"5310062";"69538105";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310063] NELLE";"53";"5310";"5310063";"49670045";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310070] NITA";"53";"5310";"5310070";"149009985";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310071] MAGEPANDA";"53";"5310";"5310071";"79471900";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310080] ALOK";"53";"5310";"5310080";"69537774";"5";"1";"0";"6";"5";"1";"6"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310081] ALOK BARAT";"53";"5310";"5310081";"39735554";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"109272691";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2799";"[5310] SIKKA";"53";"5310";"5310999";"1927166929";"6";"2";"0";"8";"6";"2";"8"
