"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310010] PAGA";"53";"5310";"5310010";"55552497";"431";"3184";"15400";"6";"358820";"475320"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310011] MEGO";"53";"5310";"5310011";"47616270";"536";"2842";"13298";"280";"466627.5";"653104"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310012] TANA WAWO";"53";"5310";"5310012";"39680115";"202";"143";"3965";"0";"63455.7";"95363"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310020] LELA";"53";"5310";"5310020";"35712018";"547";"2617";"9424";"244";"84209.19";"226930"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310030] BOLA";"53";"5310";"5310030";"31743948";"699";"1596";"6293";"445";"118293.6";"171224"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310031] DORENG";"53";"5310";"5310031";"35712341";"377";"1113";"4888";"6";"88010";"153073"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310032] MAPITARA";"53";"5310";"5310032";"15872390";"31";"786";"653";"61";"7510.69";"9430"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310040] TALIBURA";"53";"5310";"5310040";"79361710";"1160";"4645";"18156";"254";"302993.54";"851854"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310041] WAIGETE";"53";"5310";"5310041";"43648770";"1096";"10045";"16422";"437";"353090.03";"652014"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310042] WAIBLAMA";"53";"5310";"5310042";"27776427";"244";"3311";"1961";"217";"12941.83";"77185"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310050] KEWAPANTE";"53";"5310";"5310050";"35712477";"689";"932";"7666";"9";"188312";"298940"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"27775846";"695";"1073";"5721";"22";"323988.64";"387663"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310052] KANGAE";"53";"5310";"5310052";"35711271";"708";"5796";"9580";"50";"96975.2";"261574"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310061] PALUE";"53";"5310";"5310061";"31743284";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310062] KOTING";"53";"5310";"5310062";"27775321";"509";"2211";"5272";"204";"98637.71000000001";"143275"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310063] NELLE";"53";"5310";"5310063";"19839485";"490";"534";"4251";"27";"78575.7";"167111"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310070] NITA";"53";"5310";"5310070";"59518305";"1226";"4575";"24738";"82";"813493.1";"1311875"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310071] MAGEPANDA";"53";"5310";"5310071";"31743004";"254";"1880";"2339";"206";"46476";"86298"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310080] ALOK";"53";"5310";"5310080";"27775195";"236";"261";"2023";"46";"79439.89999999999";"154821"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310081] ALOK BARAT";"53";"5310";"5310081";"15871926";"76";"222";"584";"53";"9959";"23899"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"43647714";"307";"479";"2429";"21";"118283.3";"140451"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310] SIKKA";"53";"5310";"5310999";"769790314";"10513";"48245";"155063";"2670";"3710092.63";"6341404"
