"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310010] PAGA";"53";"5310";"5310010";"28438543";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310011] MEGO";"53";"5310";"5310011";"24375738";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310012] TANA WAWO";"53";"5310";"5310012";"20313005";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310020] LELA";"53";"5310";"5310020";"18281619";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310030] BOLA";"53";"5310";"5310030";"16291132";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310031] DORENG";"53";"5310";"5310031";"18327447";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310032] MAPITARA";"53";"5310";"5310032";"8145506";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310040] TALIBURA";"53";"5310";"5310040";"40727290";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310041] WAIGETE";"53";"5310";"5310041";"22399839";"0";"3";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310042] WAIBLAMA";"53";"5310";"5310042";"14254380";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310050] KEWAPANTE";"53";"5310";"5310050";"18328059";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"14255101";"0";"3";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310052] KANGAE";"53";"5310";"5310052";"18327915";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310061] PALUE";"53";"5310";"5310061";"16291412";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310062] KOTING";"53";"5310";"5310062";"14254933";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310063] NELLE";"53";"5310";"5310063";"10182065";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310070] NITA";"53";"5310";"5310070";"30546045";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310071] MAGEPANDA";"53";"5310";"5310071";"16290188";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310080] ALOK";"53";"5310";"5310080";"14253862";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310081] ALOK BARAT";"53";"5310";"5310081";"8145042";"0";"1";"2";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"22398783";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310] SIKKA";"53";"5310";"5310999";"394827904";"1";"13";"2";"0";"16";"16"
