"id_prov";"id_kab";"id_kec";"prov";"kab";"kec";"sum_jumlah_tanaman_buah_alpukat";"sum_jumlah_tanaman_buah_anggur";"sum_jumlah_tanaman_buah_apel";"sum_jumlah_tanaman_buah_belimbing_dewa";"sum_jumlah_tanaman_buah_belimbing_demak_kunir";"sum_jumlah_tanaman_buah_belimbing_karang_sari";"sum_jumlah_tanaman_buah_belimbing_lainnya";"sum_jumlah_tanaman_buah_naga";"sum_jumlah_tanaman_buah_srikaya";"sum_jumlah_tanaman_buah_cempedak";"sum_jumlah_tanaman_buah_duku";"sum_jumlah_tanaman_buah_durian_monthong";"sum_jumlah_tanaman_buah_durian_lai";"sum_jumlah_tanaman_buah_durian_lainnya";"sum_jumlah_tanaman_buah_duwet";"sum_jumlah_tanaman_buah_jambu_air";"sum_jumlah_tanaman_buah_jambu_air_citra";"sum_jumlah_tanaman_buah_jambu_air_dalhari";"sum_jumlah_tanaman_buah_jambu_air_camplong";"sum_jumlah_tanaman_buah_jambu_biji";"sum_jumlah_tanaman_buah_jambu_biji_putih";"sum_jumlah_tanaman_buah_jambu_biji_merah";"sum_jumlah_tanaman_buah_jambu_bol";"sum_jumlah_tanaman_buah_jeruk_siam";"sum_jumlah_tanaman_buah_jeruk_keprok";"sum_jumlah_tanaman_buah_jeruk_besar";"sum_jumlah_tanaman_buah_jeruk_manis";"sum_jumlah_tanaman_buah_jeruk_lainnya";"sum_jumlah_tanaman_buah_kedondong";"sum_jumlah_tanaman_buah_kesemek";"sum_jumlah_tanaman_buah_langsat";"sum_jumlah_tanaman_buah_lengkeng";"sum_jumlah_tanaman_buah_mangga_arumanis";"sum_jumlah_tanaman_buah_mangga_cengkir";"sum_jumlah_tanaman_buah_mangga_gedong_gincu";"sum_jumlah_tanaman_buah_mangga_gedong";"sum_jumlah_tanaman_buah_mangga_kweni";"sum_jumlah_tanaman_buah_mangga_manalagi";"sum_jumlah_tanaman_buah_mangga_lainnya";"sum_jumlah_tanaman_buah_manggis";"sum_jumlah_tanaman_buah_markisa_konyal";"sum_jumlah_tanaman_buah_markisa_siuh";"sum_jumlah_tanaman_buah_markisa_lainnya";"sum_jumlah_tanaman_buah_matoa_buah";"sum_jumlah_tanaman_buah_nangka";"sum_jumlah_tanaman_buah_nenas_queen";"sum_jumlah_tanaman_buah_nenas_smooth_cayenne";"sum_jumlah_tanaman_buah_nenas_lainnya";"sum_jumlah_tanaman_buah_pepaya_besar_dampit";"sum_jumlah_tanaman_buah_pepaya_sedang_calina";"sum_jumlah_tanaman_buah_pepaya_kecil_hawaii";"sum_jumlah_tanaman_buah_pepaya_lainnya";"sum_jumlah_tanaman_buah_pisang_mas_lampung";"sum_jumlah_tanaman_buah_pisang_ambon";"sum_jumlah_tanaman_buah_pisang_kepok";"sum_jumlah_tanaman_buah_pisang_raja";"sum_jumlah_tanaman_buah_pisang_lainnya";"sum_jumlah_tanaman_buah_rambutan_binjai";"sum_jumlah_tanaman_buah_rambutan_rapiah";"sum_jumlah_tanaman_buah_rambutan_lainnya";"sum_jumlah_tanaman_buah_salak_pondoh";"sum_jumlah_tanaman_buah_salak_gula_pasir";"sum_jumlah_tanaman_buah_salak_lainnya";"sum_jumlah_tanaman_buah_sawo";"sum_jumlah_tanaman_buah_sirsak";"sum_jumlah_tanaman_buah_sukun";"sum_jumlah_tanaman_buah_terong_brastagi";"sum_jumlah_tanaman_buah_buahan_lainnya";"sum_jumlah_tanaman_buah_belimbing_gabung";"sum_jumlah_tanaman_buah_durian_gabung";"sum_jumlah_tanaman_buah_jambu_air_gabung";"sum_jumlah_tanaman_buah_jambu_biji_gabung";"sum_jumlah_tanaman_buah_jeruk_gabung";"sum_jumlah_tanaman_buah_mangga_gabung";"sum_jumlah_tanaman_buah_markisa_gabung";"sum_jumlah_tanaman_buah_nenas_gabung";"sum_jumlah_tanaman_buah_pepaya_gabung";"sum_jumlah_tanaman_buah_pisang_gabung";"sum_jumlah_tanaman_buah_rambutan_gabung";"sum_jumlah_tanaman_buah_salak_gabung";"sum_jumlah_tanaman_sayuran_blimbing_wuluh";"sum_jumlah_tanaman_sayuran_jengkol";"sum_jumlah_tanaman_sayuran_kluwih";"sum_jumlah_tanaman_sayuran_melinjo";"sum_jumlah_tanaman_sayuran_petai";"sum_jumlah_tanaman_sayuran_lainnya";"sum_jumlah_tanaman_obat_daun_ungu";"sum_jumlah_tanaman_obat_dlingo";"sum_jumlah_tanaman_obat_jati_belanda";"sum_jumlah_tanaman_obat_jojoba";"sum_jumlah_tanaman_obat_kapulaga";"sum_jumlah_tanaman_obat_lavander";"sum_jumlah_tanaman_obat_mahkota_dewa";"sum_jumlah_tanaman_obat_mengkudu";"sum_jumlah_tanaman_obat_paliasa";"sum_jumlah_tanaman_obat_salam";"sum_jumlah_tanaman_obat_sereh";"sum_jumlah_tanaman_obat_sembung";"sum_jumlah_tanaman_obat_sirih";"sum_jumlah_tanaman_obat_tribulus";"sum_jumlah_tanaman_obat_zodiak";"sum_jumlah_tanaman_obat_cincau";"sum_jumlah_tanaman_obat_buah_merah";"sum_jumlah_tanaman_obat_jeruk_nipis";"sum_jumlah_tanaman_obat_lainnya";"sum_jumlah_tanaman_hias_anthurium_bunga";"sum_jumlah_tanaman_hias_anthurium_daun";"sum_jumlah_tanaman_hias_bambu_hias";"sum_jumlah_tanaman_hias_bougenvillea_spp";"sum_jumlah_tanaman_hias_caladium";"sum_jumlah_tanaman_hias_dieffenbachia";"sum_jumlah_tanaman_hias_euphorbia";"sum_jumlah_tanaman_hias_kaktus";"sum_jumlah_tanaman_hias_phylodendron";"sum_jumlah_tanaman_hias_ponix";"sum_jumlah_tanaman_hias_polyscias";"sum_jumlah_tanaman_hias_soka_ixora";"sum_jumlah_tanaman_hias_tabulampot";"sum_jumlah_tanaman_hias_lainnya"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"[5310050] KEWAPANTE";"53";"5310";"5310050";"93";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"26";"0";"22";"6";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"16";"0";"0";"0";"0";"0";"13";"0";"0";"0";"0";"0";"14";"10";"0";"20";"51";"41";"0";"14";"28";"20";"932";"0";"558";"0";"0";"4";"58";"0";"0";"0";"0";"1";"0";"0";"0";"48";"2";"0";"5";"29";"0";"30";"106";"1538";"4";"58";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"572";"0";"0";"10";"0";"0";"0";"5";"0";"0";"0";"10";"32";"152";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"15";"0";"4";"0";"0";"0";"0";"0";"9";"0";"1";"0";"0";"0";"9";"0";"0";"0";"0";"0";"54";"0";"0";"282";"15";"102";"12";"5";"27";"14";"1073";"18";"131";"0";"0";"10";"0";"0";"45";"0";"25";"0";"0";"0";"10";"194";"0";"0";"38";"19";"0";"282";"134";"1263";"10";"45";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"[5310052] KANGAE";"53";"5310";"5310052";"358";"0";"0";"0";"0";"0";"0";"8";"301";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"92";"0";"0";"0";"0";"0";"15";"0";"0";"0";"0";"0";"44";"153";"0";"20";"92";"38";"0";"7";"13";"4";"5796";"47";"286";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"5";"0";"0";"0";"107";"0";"173";"137";"6146";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"[5310061] PALUE";"53";"5310";"5310061";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"[5310062] KOTING";"53";"5310";"5310062";"1693";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"18";"0";"0";"0";"0";"40";"0";"0";"0";"0";"0";"45";"0";"0";"0";"0";"0";"5";"0";"0";"428";"0";"5";"0";"10";"1";"0";"2211";"0";"93";"0";"0";"2";"0";"0";"41";"0";"0";"0";"0";"0";"0";"0";"2";"6";"18";"85";"0";"428";"15";"2305";"2";"41";"0";"0";"0";"0";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"[5310063] NELLE";"53";"5310";"5310063";"129";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"534";"0";"13";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"3";"0";"11";"0";"0";"5";"547";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"[5310070] NITA";"53";"5310";"5310070";"1773";"0";"0";"0";"0";"0";"0";"19";"15";"0";"0";"2";"7";"85";"5";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"190";"0";"0";"0";"0";"0";"39";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"11";"87";"10";"109";"7";"8";"0";"2";"0";"16";"4575";"30";"244";"0";"47";"72";"0";"10";"130";"2";"4";"0";"0";"0";"0";"94";"0";"0";"193";"41";"0";"206";"17";"4865";"119";"140";"15";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"96";"0";"0";"0";"0";"0";"0";"57";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"[5310071] MAGEPANDA";"53";"5310";"5310071";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"49";"0";"0";"0";"1";"3";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"0";"0";"0";"25";"54";"1880";"28";"48";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55";"0";"0";"2";"2035";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"[5310080] ALOK";"53";"5310";"5310080";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"14";"0";"0";"0";"0";"1";"31";"0";"0";"0";"0";"0";"2";"0";"0";"20";"33";"46";"13";"0";"2";"0";"261";"1";"26";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"46";"0";"20";"92";"290";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"[5310081] ALOK BARAT";"53";"5310";"5310081";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"27";"0";"1";"0";"0";"0";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"10";"3";"5";"0";"222";"1";"54";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"42";"0";"0";"15";"282";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"129";"1";"0";"0";"0";"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"22";"0";"1";"1";"0";"0";"3";"0";"0";"0";"0";"0";"27";"309";"0";"0";"23";"48";"10";"88";"0";"20";"479";"45";"29";"0";"1";"0";"4";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"27";"0";"309";"169";"573";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"0";"26";"0";"0";"0";"0";"10";"0";"0";"0";"121";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"[5310] SIKKA";"53";"5310";"5310999";"9880";"11";"10";"10";"0";"0";"165";"233";"518";"0";"2";"227";"88";"1237";"59";"7";"0";"0";"0";"12";"1";"0";"0";"37";"15";"3";"224";"45";"0";"0";"0";"12";"698";"0";"5";"11";"1";"22";"188";"0";"0";"0";"0";"0";"388";"2741";"30";"4042";"298";"446";"68";"331";"195";"183";"48245";"251";"3321";"4";"70";"234";"262";"10";"375";"8";"76";"43";"0";"0";"175";"1552";"7";"13";"324";"925";"0";"6813";"1143";"52195";"308";"647";"15";"47";"0";"0";"3088";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"235";"0";"84";"0";"0";"0";"0";"87";"0";"0";"4";"143";"3";"39";"0";"0";"0";"0";"0";"0";"0";"0";"1"
