"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310010] PAGA";"53";"5310";"5310010";"64554539";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310011] MEGO";"53";"5310";"5310011";"55332306";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310012] TANA WAWO";"53";"5310";"5310012";"46110145";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310020] LELA";"53";"5310";"5310020";"41499771";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310030] BOLA";"53";"5310";"5310030";"36888940";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310031] DORENG";"53";"5310";"5310031";"41499981";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310032] MAPITARA";"53";"5310";"5310032";"18444410";"0";"5";"0";"1";"6";"6"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310040] TALIBURA";"53";"5310";"5310040";"92221810";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310041] WAIGETE";"53";"5310";"5310041";"50721825";"3";"1";"11";"0";"15";"15"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310042] WAIBLAMA";"53";"5310";"5310042";"32276978";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310050] KEWAPANTE";"53";"5310";"5310050";"41498433";"1";"1";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"32276503";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310052] KANGAE";"53";"5310";"5310052";"41498289";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310061] PALUE";"53";"5310";"5310061";"36887300";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310062] KOTING";"53";"5310";"5310062";"32276335";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310063] NELLE";"53";"5310";"5310063";"23054495";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310070] NITA";"53";"5310";"5310070";"69163819";"0";"1";"0";"1";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310071] MAGEPANDA";"53";"5310";"5310071";"36887988";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310080] ALOK";"53";"5310";"5310080";"32276937";"1";"1";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310081] ALOK BARAT";"53";"5310";"5310081";"18443942";"1";"1";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"50720758";"1";"2";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310] SIKKA";"53";"5310";"5310999";"894535504";"7";"16";"11";"2";"36";"36"
