"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310010] PAGA";"53";"5310";"5310010";"80910711";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310011] MEGO";"53";"5310";"5310011";"69352245";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310012] TANA WAWO";"53";"5310";"5310012";"57794335";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310020] LELA";"53";"5310";"5310020";"52014816";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310030] BOLA";"53";"5310";"5310030";"46235324";"0";"8";"0";"0";"8";"8"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310031] DORENG";"53";"5310";"5310031";"52014663";"0";"18";"0";"0";"18";"18"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310032] MAPITARA";"53";"5310";"5310032";"23117602";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310040] TALIBURA";"53";"5310";"5310040";"115587528";"2";"7";"0";"2";"11";"11"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310041] WAIGETE";"53";"5310";"5310041";"63571772";"3";"7";"1";"1";"12";"12"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310042] WAIBLAMA";"53";"5310";"5310042";"40454701";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310050] KEWAPANTE";"53";"5310";"5310050";"52013115";"3";"14";"1";"1";"19";"19"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"40454589";"0";"18";"0";"0";"18";"18"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310052] KANGAE";"53";"5310";"5310052";"52012971";"1";"7";"0";"0";"8";"8"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310061] PALUE";"53";"5310";"5310061";"46233684";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310062] KOTING";"53";"5310";"5310062";"40454421";"0";"4";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310063] NELLE";"53";"5310";"5310063";"28896590";"2";"0";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310070] NITA";"53";"5310";"5310070";"86689620";"0";"5";"0";"0";"5";"5"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310071] MAGEPANDA";"53";"5310";"5310071";"46234372";"4";"1";"0";"0";"5";"5"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310080] ALOK";"53";"5310";"5310080";"40455023";"0";"2";"0";"2";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310081] ALOK BARAT";"53";"5310";"5310081";"23117134";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"63572036";"0";"3";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310] SIKKA";"53";"5310";"5310999";"1121187252";"16";"96";"2";"6";"120";"120"
