"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310010] PAGA";"53";"5310";"5310010";"19714877";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310011] MEGO";"53";"5310";"5310011";"16898310";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310012] TANA WAWO";"53";"5310";"5310012";"14081815";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310020] LELA";"53";"5310";"5310020";"12673548";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310030] BOLA";"53";"5310";"5310030";"11266034";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310031] DORENG";"53";"5310";"5310031";"12674484";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310032] MAPITARA";"53";"5310";"5310032";"5633078";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310040] TALIBURA";"53";"5310";"5310040";"28165150";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310041] WAIGETE";"53";"5310";"5310041";"15490662";"2";"12";"1";"1";"16";"16"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310042] WAIBLAMA";"53";"5310";"5310042";"9857631";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310050] KEWAPANTE";"53";"5310";"5310050";"12673420";"1";"1";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"9856672";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310052] KANGAE";"53";"5310";"5310052";"12672792";"0";"41";"0";"0";"41";"41"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310061] PALUE";"53";"5310";"5310061";"11264636";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310062] KOTING";"53";"5310";"5310062";"9856504";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310063] NELLE";"53";"5310";"5310063";"7040330";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310070] NITA";"53";"5310";"5310070";"21120840";"0";"11";"0";"0";"11";"11"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310071] MAGEPANDA";"53";"5310";"5310071";"11264840";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310080] ALOK";"53";"5310";"5310080";"9857106";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310081] ALOK BARAT";"53";"5310";"5310081";"5632610";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"15489595";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2109";"[5310] SIKKA";"53";"5310";"5310999";"273184934";"4";"68";"1";"1";"74";"74"
