"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310010] PAGA";"53";"5310";"5310010";"108137827";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310011] MEGO";"53";"5310";"5310011";"92689410";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310012] TANA WAWO";"53";"5310";"5310012";"77241491";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310020] LELA";"53";"5310";"5310020";"69518151";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310030] BOLA";"53";"5310";"5310030";"61793844";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310031] DORENG";"53";"5310";"5310031";"69517998";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310032] MAPITARA";"53";"5310";"5310032";"30896862";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310040] TALIBURA";"53";"5310";"5310040";"154484070";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310041] WAIGETE";"53";"5310";"5310041";"84966068";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310042] WAIBLAMA";"53";"5310";"5310042";"54069253";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310050] KEWAPANTE";"53";"5310";"5310050";"69516261";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"54068147";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310052] KANGAE";"53";"5310";"5310052";"69516117";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310061] PALUE";"53";"5310";"5310061";"61792036";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310062] KOTING";"53";"5310";"5310062";"54067979";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310063] NELLE";"53";"5310";"5310063";"38619955";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310070] NITA";"53";"5310";"5310070";"115859715";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310071] MAGEPANDA";"53";"5310";"5310071";"61791756";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310080] ALOK";"53";"5310";"5310080";"54068439";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310081] ALOK BARAT";"53";"5310";"5310081";"30896390";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"84964990";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2713";"[5310] SIKKA";"53";"5310";"5310999";"1498476759";"0";"0";"0";"0";"0";"0"
