"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310010] PAGA";"53";"5310";"5310010";"36447075";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310011] MEGO";"53";"5310";"5310011";"31240194";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310012] TANA WAWO";"53";"5310";"5310012";"26033385";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310020] LELA";"53";"5310";"5310020";"23429961";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310030] BOLA";"53";"5310";"5310030";"20827160";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310031] DORENG";"53";"5310";"5310031";"23431149";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310032] MAPITARA";"53";"5310";"5310032";"10413818";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310040] TALIBURA";"53";"5310";"5310040";"52068850";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310041] WAIGETE";"53";"5310";"5310041";"28637697";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310042] WAIBLAMA";"53";"5310";"5310042";"18223926";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310050] KEWAPANTE";"53";"5310";"5310050";"23430690";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"18223814";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310052] KANGAE";"53";"5310";"5310052";"23429806";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310061] PALUE";"53";"5310";"5310061";"20825900";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310062] KOTING";"53";"5310";"5310062";"18222610";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310063] NELLE";"53";"5310";"5310063";"13016120";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310070] NITA";"53";"5310";"5310070";"39048210";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310071] MAGEPANDA";"53";"5310";"5310071";"20825620";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310080] ALOK";"53";"5310";"5310080";"18222365";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310081] ALOK BARAT";"53";"5310";"5310081";"10412758";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"28635002";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2125";"[5310] SIKKA";"53";"5310";"5310999";"505046110";"1";"0";"0";"1";"1";"0";"1"
