"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"jenis_produksi";"n_utp_seluruhnya_dijual";"n_utp_sebagian_besar_dijual";"n_utp_sebagian_besar_dikonsumsi_sendiri";"n_utp_seluruhnya_dikonsumsi_sendiri";"n_utp_belum_dijual"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310010] PAGA";"53";"5310";"5310010";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310011] MEGO";"53";"5310";"5310011";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310012] TANA WAWO";"53";"5310";"5310012";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310020] LELA";"53";"5310";"5310020";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310030] BOLA";"53";"5310";"5310030";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310031] DORENG";"53";"5310";"5310031";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310032] MAPITARA";"53";"5310";"5310032";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310040] TALIBURA";"53";"5310";"5310040";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310041] WAIGETE";"53";"5310";"5310041";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310042] WAIBLAMA";"53";"5310";"5310042";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310050] KEWAPANTE";"53";"5310";"5310050";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310052] KANGAE";"53";"5310";"5310052";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310061] PALUE";"53";"5310";"5310061";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310062] KOTING";"53";"5310";"5310062";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310063] NELLE";"53";"5310";"5310063";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310070] NITA";"53";"5310";"5310070";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310071] MAGEPANDA";"53";"5310";"5310071";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310080] ALOK";"53";"5310";"5310080";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310081] ALOK BARAT";"53";"5310";"5310081";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"28";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2402";"[5310] SIKKA";"53";"5310";"5310999";"28";"0";"0";"0";"0";"0"
