"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310010] PAGA";"53";"5310";"5310010";"140943125";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310011] MEGO";"53";"5310";"5310011";"120809274";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310012] TANA WAWO";"53";"5310";"5310012";"100674285";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310020] LELA";"53";"5310";"5310020";"90606771";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310030] BOLA";"53";"5310";"5310030";"80539284";"0";"3";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310031] DORENG";"53";"5310";"5310031";"90606618";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310032] MAPITARA";"53";"5310";"5310032";"40269582";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310040] TALIBURA";"53";"5310";"5310040";"201345855";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310041] WAIGETE";"53";"5310";"5310041";"110739717";"0";"1";"0";"1";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310042] WAIBLAMA";"53";"5310";"5310042";"70470666";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310050] KEWAPANTE";"53";"5310";"5310050";"90605070";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"70470554";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310052] KANGAE";"53";"5310";"5310052";"90604926";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310061] PALUE";"53";"5310";"5310061";"80538370";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310062] KOTING";"53";"5310";"5310062";"70471233";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310063] NELLE";"53";"5310";"5310063";"50336565";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310070] NITA";"53";"5310";"5310070";"151009545";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310071] MAGEPANDA";"53";"5310";"5310071";"80538332";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310080] ALOK";"53";"5310";"5310080";"70470988";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310081] ALOK BARAT";"53";"5310";"5310081";"40269114";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"110738771";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310] SIKKA";"53";"5310";"5310999";"1953058645";"1";"7";"0";"1";"9";"9"
