"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310010] PAGA";"53";"5310";"5310010";"3073441";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310011] MEGO";"53";"5310";"5310011";"2634222";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310012] TANA WAWO";"53";"5310";"5310012";"2195075";"1";"150";"500";"0";"300";"7500"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310020] LELA";"53";"5310";"5310020";"1970722";"2";"0";"17";"10";"25";"175"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310030] BOLA";"53";"5310";"5310030";"1751156";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310031] DORENG";"53";"5310";"5310031";"1969974";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310032] MAPITARA";"53";"5310";"5310032";"875518";"1";"15";"50";"0";"30";"900"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310040] TALIBURA";"53";"5310";"5310040";"4377350";"1";"0";"1";"0";"1";"16"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310041] WAIGETE";"53";"5310";"5310041";"2407491";"1";"0";"30";"0";"22";"396"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310042] WAIBLAMA";"53";"5310";"5310042";"1532734";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310050] KEWAPANTE";"53";"5310";"5310050";"1970586";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"1532622";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310052] KANGAE";"53";"5310";"5310052";"1970442";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310061] PALUE";"53";"5310";"5310061";"1751436";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310062] KOTING";"53";"5310";"5310062";"1532454";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310063] NELLE";"53";"5310";"5310063";"1094580";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310070] NITA";"53";"5310";"5310070";"3282646";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310071] MAGEPANDA";"53";"5310";"5310071";"1750212";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310080] ALOK";"53";"5310";"5310080";"1531383";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310081] ALOK BARAT";"53";"5310";"5310081";"875054";"3";"0";"13";"0";"103";"2030"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"2406316";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2107";"[5310] SIKKA";"53";"5310";"5310999";"42485414";"9";"165";"611";"10";"481";"11017"
