"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310010] PAGA";"53";"5310";"5310010";"77536356";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310011] MEGO";"53";"5310";"5310011";"66460926";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310012] TANA WAWO";"53";"5310";"5310012";"55383995";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310020] LELA";"53";"5310";"5310020";"49845510";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310030] BOLA";"53";"5310";"5310030";"44307052";"0";"21";"0";"0";"21";"21"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310031] DORENG";"53";"5310";"5310031";"49845357";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310032] MAPITARA";"53";"5310";"5310032";"22153466";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310040] TALIBURA";"53";"5310";"5310040";"110765638";"2";"27";"0";"5";"34";"34"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310041] WAIGETE";"53";"5310";"5310041";"60920398";"5";"26";"16";"3";"50";"50"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310042] WAIBLAMA";"53";"5310";"5310042";"38767463";"0";"1";"0";"1";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310050] KEWAPANTE";"53";"5310";"5310050";"49843809";"3";"25";"0";"2";"30";"30"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"38767351";"0";"26";"0";"0";"26";"26"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310052] KANGAE";"53";"5310";"5310052";"49843665";"1";"26";"12";"0";"39";"39"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310061] PALUE";"53";"5310";"5310061";"44305775";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310062] KOTING";"53";"5310";"5310062";"38768030";"0";"4";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310063] NELLE";"53";"5310";"5310063";"27691420";"0";"5";"0";"0";"5";"5"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310070] NITA";"53";"5310";"5310070";"83074110";"1";"15";"0";"0";"16";"16"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310071] MAGEPANDA";"53";"5310";"5310071";"44306100";"2";"0";"0";"1";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310080] ALOK";"53";"5310";"5310080";"38767785";"2";"6";"0";"1";"9";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310081] ALOK BARAT";"53";"5310";"5310081";"22152998";"2";"1";"0";"2";"5";"5"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"60920662";"6";"14";"0";"4";"24";"23"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310] SIKKA";"53";"5310";"5310999";"1074427866";"24";"198";"28";"19";"269";"268"
