tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_utp_budidaya;n_utp_pembibitan;n_utp_budidaya_dan_pembibitan;n_utp_jumlah;n_utp_budidaya_jumlah;n_utp_pembibitan_jumlah;n_utp
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310032] MAPITARA;53;5310;5310032;650;0;0;650;650;0;650
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310040] TALIBURA;53;5310;5310040;320;0;0;320;320;0;320
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310041] WAIGETE;53;5310;5310041;579;0;0;579;579;0;579
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310042] WAIBLAMA;53;5310;5310042;376;0;0;376;376;0;376
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310050] KEWAPANTE;53;5310;5310050;221;0;0;221;221;0;221
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310051] HEWOKLOANG;53;5310;5310051;894;0;0;894;894;0;894
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310052] KANGAE;53;5310;5310052;348;0;0;348;348;0;348
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310061] PALUE;53;5310;5310061;321;0;0;321;321;0;321
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310062] KOTING;53;5310;5310062;626;0;0;626;626;0;626
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310063] NELLE;53;5310;5310063;121;0;0;121;121;0;121
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310070] NITA;53;5310;5310070;2218;0;0;2218;2218;0;2218
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310071] MAGEPANDA;53;5310;5310071;76;0;0;76;76;0;76
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310080] ALOK;53;5310;5310080;41;1;0;42;41;1;42
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310081] ALOK BARAT;53;5310;5310081;38;0;0;38;38;0;38
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310082] ALOK TIMUR;53;5310;5310082;77;0;0;77;77;0;77
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3107;[5310] SIKKA;53;5310;5310999;15127;2;10;15139;15137;12;15139
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310020] LELA;53;5310;5310020;1;0;0;1;1;0;1
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310050] KEWAPANTE;53;5310;5310050;1;0;0;1;1;0;1
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310052] KANGAE;53;5310;5310052;1;0;0;1;1;0;1
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3108;[5310] SIKKA;53;5310;5310999;3;0;0;3;3;0;3
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3109;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310011] MEGO;53;5310;5310011;1;0;0;1;1;0;1
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310012] TANA WAWO;53;5310;5310012;2;0;0;2;2;0;2
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310031] DORENG;53;5310;5310031;1;0;0;1;1;0;1
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310042] WAIBLAMA;53;5310;5310042;1;0;0;1;1;0;1
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310050] KEWAPANTE;53;5310;5310050;1;0;0;1;1;0;1
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310051] HEWOKLOANG;53;5310;5310051;1;0;0;1;1;0;1
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310070] NITA;53;5310;5310070;3;0;0;3;3;0;3
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310080] ALOK;53;5310;5310080;2;0;0;2;2;0;2
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3110;[5310] SIKKA;53;5310;5310999;12;0;0;12;12;0;12
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3111;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310010] PAGA;53;5310;5310010;1032;0;0;1032;1032;0;1032
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310011] MEGO;53;5310;5310011;614;0;0;614;614;0;614
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310012] TANA WAWO;53;5310;5310012;11;0;0;11;11;0;11
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310020] LELA;53;5310;5310020;1573;0;0;1573;1573;0;1573
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310030] BOLA;53;5310;5310030;1776;0;6;1782;1782;6;1782
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310031] DORENG;53;5310;5310031;1570;0;0;1570;1570;0;1570
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310032] MAPITARA;53;5310;5310032;758;0;0;758;758;0;758
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310040] TALIBURA;53;5310;5310040;1941;0;0;1941;1941;0;1941
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310041] WAIGETE;53;5310;5310041;1246;0;0;1246;1246;0;1246
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310042] WAIBLAMA;53;5310;5310042;761;1;0;762;761;1;762
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310050] KEWAPANTE;53;5310;5310050;800;0;0;800;800;0;800
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310051] HEWOKLOANG;53;5310;5310051;1361;0;0;1361;1361;0;1361
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310052] KANGAE;53;5310;5310052;1007;0;0;1007;1007;0;1007
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310061] PALUE;53;5310;5310061;876;0;0;876;876;0;876
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310062] KOTING;53;5310;5310062;1056;0;1;1057;1057;1;1057
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310063] NELLE;53;5310;5310063;586;0;0;586;586;0;586
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310070] NITA;53;5310;5310070;2163;0;0;2163;2163;0;2163
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310071] MAGEPANDA;53;5310;5310071;362;0;0;362;362;0;362
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310080] ALOK;53;5310;5310080;165;2;1;168;166;3;168
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310081] ALOK BARAT;53;5310;5310081;70;0;0;70;70;0;70
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310082] ALOK TIMUR;53;5310;5310082;288;0;0;288;288;0;288
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3112;[5310] SIKKA;53;5310;5310999;20016;3;8;20027;20024;11;20027
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3113;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310010] PAGA;53;5310;5310010;874;0;0;874;874;0;874
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310011] MEGO;53;5310;5310011;1645;0;0;1645;1645;0;1645
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310012] TANA WAWO;53;5310;5310012;1379;0;0;1379;1379;0;1379
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310020] LELA;53;5310;5310020;162;0;0;162;162;0;162
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310030] BOLA;53;5310;5310030;831;0;0;831;831;0;831
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310031] DORENG;53;5310;5310031;953;0;0;953;953;0;953
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310032] MAPITARA;53;5310;5310032;1144;0;0;1144;1144;0;1144
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310040] TALIBURA;53;5310;5310040;1139;0;0;1139;1139;0;1139
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310041] WAIGETE;53;5310;5310041;1044;1;0;1045;1044;1;1045
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310042] WAIBLAMA;53;5310;5310042;978;0;0;978;978;0;978
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310050] KEWAPANTE;53;5310;5310050;291;0;0;291;291;0;291
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310051] HEWOKLOANG;53;5310;5310051;796;0;0;796;796;0;796
BAB_5_tabel_5_37_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310052] KANGAE;53;5310;5310052;475;0;0;475;475;0;475
