"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310010] PAGA";"53";"5310";"5310010";"23938996";"3";"6";"0";"0";"9";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310011] MEGO";"53";"5310";"5310011";"20522406";"3";"42";"0";"0";"45";"45"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310012] TANA WAWO";"53";"5310";"5310012";"17101895";"0";"51";"0";"0";"51";"51"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310020] LELA";"53";"5310";"5310020";"15391620";"1";"36";"0";"0";"37";"37"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310030] BOLA";"53";"5310";"5310030";"13681372";"5";"289";"0";"0";"294";"294"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310031] DORENG";"53";"5310";"5310031";"15391467";"0";"119";"0";"0";"119";"119"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310032] MAPITARA";"53";"5310";"5310032";"6840626";"1";"86";"0";"7";"94";"94"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310040] TALIBURA";"53";"5310";"5310040";"34204705";"1";"48";"8";"41";"98";"97"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310041] WAIGETE";"53";"5310";"5310041";"18812750";"3";"185";"3";"28";"219";"219"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310042] WAIBLAMA";"53";"5310";"5310042";"11971687";"0";"3";"3";"1";"7";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310050] KEWAPANTE";"53";"5310";"5310050";"15392097";"9";"40";"0";"0";"49";"49"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"11971575";"4";"408";"0";"0";"412";"411"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310052] KANGAE";"53";"5310";"5310052";"15391953";"0";"89";"2";"0";"91";"91"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310061] PALUE";"53";"5310";"5310061";"13681063";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310062] KOTING";"53";"5310";"5310062";"11970560";"6";"350";"0";"0";"356";"356"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310063] NELLE";"53";"5310";"5310063";"8550370";"1";"46";"0";"0";"47";"47"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310070] NITA";"53";"5310";"5310070";"25650960";"8";"341";"0";"0";"349";"350"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310071] MAGEPANDA";"53";"5310";"5310071";"13680420";"3";"0";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310080] ALOK";"53";"5310";"5310080";"11970315";"3";"4";"1";"0";"8";"8"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310081] ALOK BARAT";"53";"5310";"5310081";"6840158";"0";"1";"3";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"18810594";"2";"48";"2";"0";"52";"52"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310] SIKKA";"53";"5310";"5310999";"331767589";"53";"2192";"22";"77";"2344";"2343"
