"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310010] PAGA";"53";"5310";"5310010";"127158661";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310011] MEGO";"53";"5310";"5310011";"108992982";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310012] TANA WAWO";"53";"5310";"5310012";"90827226";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310020] LELA";"53";"5310";"5310020";"81743211";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310030] BOLA";"53";"5310";"5310030";"72660564";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310031] DORENG";"53";"5310";"5310031";"81743058";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310032] MAPITARA";"53";"5310";"5310032";"36330222";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310040] TALIBURA";"53";"5310";"5310040";"181650870";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310041] WAIGETE";"53";"5310";"5310041";"99907808";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310042] WAIBLAMA";"53";"5310";"5310042";"63577633";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310050] KEWAPANTE";"53";"5310";"5310050";"81743195";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"63578564";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310052] KANGAE";"53";"5310";"5310052";"81743796";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310061] PALUE";"53";"5310";"5310061";"72661084";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310062] KOTING";"53";"5310";"5310062";"63578396";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310063] NELLE";"53";"5310";"5310063";"45413110";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310070] NITA";"53";"5310";"5310070";"136239180";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310071] MAGEPANDA";"53";"5310";"5310071";"72660804";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310080] ALOK";"53";"5310";"5310080";"63578151";"0";"1";"0";"1";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310081] ALOK BARAT";"53";"5310";"5310081";"36330350";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"99900940";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2708";"[5310] SIKKA";"53";"5310";"5310999";"1762019805";"0";"1";"0";"1";"0";"1";"1"
