"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310010] PAGA";"53";"5310";"5310010";"3066455";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310011] MEGO";"53";"5310";"5310011";"2628234";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310012] TANA WAWO";"53";"5310";"5310012";"2189966";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310020] LELA";"53";"5310";"5310020";"1969920";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310030] BOLA";"53";"5310";"5310030";"1750972";"0";"44";"0";"0";"44";"44"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310031] DORENG";"53";"5310";"5310031";"1969767";"0";"4";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310032] MAPITARA";"53";"5310";"5310032";"875426";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310040] TALIBURA";"53";"5310";"5310040";"4376890";"4";"224";"4";"188";"420";"417"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310041] WAIGETE";"53";"5310";"5310041";"2407476";"6";"55";"3";"9";"73";"73"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310042] WAIBLAMA";"53";"5310";"5310042";"1532573";"0";"4";"4";"14";"22";"22"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310050] KEWAPANTE";"53";"5310";"5310050";"1970379";"10";"15";"0";"0";"25";"25"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"1532461";"2";"85";"0";"0";"87";"87"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310052] KANGAE";"53";"5310";"5310052";"1970235";"1";"8";"0";"0";"9";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310061] PALUE";"53";"5310";"5310061";"1751252";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310062] KOTING";"53";"5310";"5310062";"1532293";"0";"17";"0";"0";"17";"17"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310063] NELLE";"53";"5310";"5310063";"1094465";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310070] NITA";"53";"5310";"5310070";"3296315";"1";"33";"0";"0";"34";"34"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310071] MAGEPANDA";"53";"5310";"5310071";"1761428";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310080] ALOK";"53";"5310";"5310080";"1541193";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310081] ALOK BARAT";"53";"5310";"5310081";"880658";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"2421727";"3";"9";"0";"0";"12";"12"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"_2146_2148";"[5310] SIKKA";"53";"5310";"5310999";"42520085";"27";"504";"11";"211";"753";"750"
