"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310010] PAGA";"53";"5310";"5310010";"46644759";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310011] MEGO";"53";"5310";"5310011";"39981066";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310012] TANA WAWO";"53";"5310";"5310012";"33317445";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310020] LELA";"53";"5310";"5310020";"29985615";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310030] BOLA";"53";"5310";"5310030";"26655592";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310031] DORENG";"53";"5310";"5310031";"29988666";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310032] MAPITARA";"53";"5310";"5310032";"13328270";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310040] TALIBURA";"53";"5310";"5310040";"66641110";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310041] WAIGETE";"53";"5310";"5310041";"36652440";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310042] WAIBLAMA";"53";"5310";"5310042";"23324217";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310050] KEWAPANTE";"53";"5310";"5310050";"29988921";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"23324938";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310052] KANGAE";"53";"5310";"5310052";"29989134";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310061] PALUE";"53";"5310";"5310061";"26656940";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310062] KOTING";"53";"5310";"5310062";"23324770";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310063] NELLE";"53";"5310";"5310063";"16660520";"1";"1";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310070] NITA";"53";"5310";"5310070";"49981410";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310071] MAGEPANDA";"53";"5310";"5310071";"26656065";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310080] ALOK";"53";"5310";"5310080";"23323692";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310081] ALOK BARAT";"53";"5310";"5310081";"13327802";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"36651373";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310] SIKKA";"53";"5310";"5310999";"646404745";"1";"7";"0";"0";"8";"8"
