"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310010] PAGA";"53";"5310";"5310010";"25287829";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310011] MEGO";"53";"5310";"5310011";"21675126";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310012] TANA WAWO";"53";"5310";"5310012";"18062495";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310020] LELA";"53";"5310";"5310020";"16251168";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310030] BOLA";"53";"5310";"5310030";"14429884";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310031] DORENG";"53";"5310";"5310031";"16233543";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310032] MAPITARA";"53";"5310";"5310032";"7214882";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310040] TALIBURA";"53";"5310";"5310040";"36074170";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310041] WAIGETE";"53";"5310";"5310041";"19840623";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310042] WAIBLAMA";"53";"5310";"5310042";"12626026";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310050] KEWAPANTE";"53";"5310";"5310050";"16234155";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"12626509";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310052] KANGAE";"53";"5310";"5310052";"16234011";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310061] PALUE";"53";"5310";"5310061";"14430164";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310062] KOTING";"53";"5310";"5310062";"12626341";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310063] NELLE";"53";"5310";"5310063";"9018785";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310070] NITA";"53";"5310";"5310070";"27055967";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310071] MAGEPANDA";"53";"5310";"5310071";"14428932";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310080] ALOK";"53";"5310";"5310080";"12625263";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310081] ALOK BARAT";"53";"5310";"5310081";"7214414";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"19839556";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2117";"[5310] SIKKA";"53";"5310";"5310999";"350029843";"0";"0";"0";"0";"0";"0"
