"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310010] PAGA";"53";"5310";"5310010";"106288840";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310011] MEGO";"53";"5310";"5310011";"91104450";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310012] TANA WAWO";"53";"5310";"5310012";"75920265";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310020] LELA";"53";"5310";"5310020";"68328153";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310030] BOLA";"53";"5310";"5310030";"60736068";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310031] DORENG";"53";"5310";"5310031";"68328000";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310032] MAPITARA";"53";"5310";"5310032";"30367974";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310040] TALIBURA";"53";"5310";"5310040";"151842157";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310041] WAIGETE";"53";"5310";"5310041";"83513089";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310042] WAIBLAMA";"53";"5310";"5310042";"53144630";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310050] KEWAPANTE";"53";"5310";"5310050";"68328738";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"53144518";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310052] KANGAE";"53";"5310";"5310052";"68328594";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310061] PALUE";"53";"5310";"5310061";"60740843";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310062] KOTING";"53";"5310";"5310062";"53154577";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310063] NELLE";"53";"5310";"5310063";"37967525";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310070] NITA";"53";"5310";"5310070";"113902425";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310071] MAGEPANDA";"53";"5310";"5310071";"60747868";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310080] ALOK";"53";"5310";"5310080";"53154332";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310081] ALOK BARAT";"53";"5310";"5310081";"30373882";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"83528093";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2710";"[5310] SIKKA";"53";"5310";"5310999";"1472945021";"0";"0";"0";"0";"0";"0"
