"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"jenis_produksi";"satuan_produksi";"ID";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310012] TANA WAWO";"53";"5310";"5310012";"5";"1";"1784834";"0";"20";"0";"14";"420"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310030] BOLA";"53";"5310";"5310030";"5";"1";"3569855";"0";"6";"0";"91";"1800"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310031] DORENG";"53";"5310";"5310031";"5";"1";"10709507";"228";"541";"0";"21626";"594605"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310032] MAPITARA";"53";"5310";"5310032";"5";"1";"3569819";"10";"28";"0";"1356";"39250"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310040] TALIBURA";"53";"5310";"5310040";"5";"1";"1784903";"0";"28";"0";"443";"6418"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310042] WAIBLAMA";"53";"5310";"5310042";"5";"1";"1784764";"0";"30";"0";"60";"1260"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"5";"1";"8929131";"67";"139";"9";"3733";"68803"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310063] NELLE";"53";"5310";"5310063";"5";"1";"1784718";"0";"1";"0";"336";"10080"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310070] NITA";"53";"5310";"5310070";"5";"1";"8924090";"30";"31";"0";"308.5";"6949"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310081] ALOK BARAT";"53";"5310";"5310081";"5";"1";"1784793";"0";"10";"0";"148";"1500"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310] SIKKA";"53";"5310";"5310999";"5";"1";"44626414";"335";"834";"9";"28115.5";"731085"
