"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"jenis_produksi";"satuan_produksi";"ID";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310011] MEGO";"53";"5310";"5310011";"7";"1";"5209789";"0";"5";"0";"130";"250"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310012] TANA WAWO";"53";"5310";"5310012";"7";"1";"5209883";"0";"15";"0";"339";"450"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310030] BOLA";"53";"5310";"5310030";"7";"1";"26049326";"0";"35";"0";"856";"2385"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310031] DORENG";"53";"5310";"5310031";"7";"1";"26049295";"23";"245";"0";"1077";"5700"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310040] TALIBURA";"53";"5310";"5310040";"7";"1";"20838800";"15";"87";"0";"1499";"3370"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310041] WAIGETE";"53";"5310";"5310041";"7";"1";"31260939";"35";"84";"0";"898";"2040"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310050] KEWAPANTE";"53";"5310";"5310050";"7";"1";"31259958";"19";"63";"0";"587";"3808"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"7";"1";"26050588";"25";"83";"0";"2007";"3655"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310052] KANGAE";"53";"5310";"5310052";"7";"1";"31261273";"11";"33";"0";"347";"5757"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310062] KOTING";"53";"5310";"5310062";"7";"1";"10420393";"0";"9";"0";"93";"500"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310063] NELLE";"53";"5310";"5310063";"7";"1";"10420380";"0";"5";"0";"62";"175"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310070] NITA";"53";"5310";"5310070";"7";"1";"15630535";"0";"118";"0";"1682";"6090"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310071] MAGEPANDA";"53";"5310";"5310071";"7";"1";"20840681";"25";"25";"0";"353";"1435"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310080] ALOK";"53";"5310";"5310080";"7";"1";"5210163";"2";"22";"0";"394";"2440"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310081] ALOK BARAT";"53";"5310";"5310081";"7";"1";"5210043";"5";"6";"1";"202";"480"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"7";"1";"10420073";"0";"15";"0";"220";"325"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310] SIKKA";"53";"5310";"5310999";"7";"1";"281342119";"160";"850";"1";"10746";"38860"
