"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310010] PAGA";"53";"5310";"5310010";"78010429";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310011] MEGO";"53";"5310";"5310011";"66865926";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310012] TANA WAWO";"53";"5310";"5310012";"55722090";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310020] LELA";"53";"5310";"5310020";"50150331";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310030] BOLA";"53";"5310";"5310030";"44578004";"0";"4";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310031] DORENG";"53";"5310";"5310031";"50150178";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310032] MAPITARA";"53";"5310";"5310032";"22288942";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310040] TALIBURA";"53";"5310";"5310040";"111444470";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310041] WAIGETE";"53";"5310";"5310041";"61293574";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310042] WAIBLAMA";"53";"5310";"5310042";"39004560";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310050] KEWAPANTE";"53";"5310";"5310050";"50148648";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"39004448";"0";"4";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310052] KANGAE";"53";"5310";"5310052";"50148504";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310061] PALUE";"53";"5310";"5310061";"44576380";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310062] KOTING";"53";"5310";"5310062";"39004280";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310063] NELLE";"53";"5310";"5310063";"27860170";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310070] NITA";"53";"5310";"5310070";"83582026";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310071] MAGEPANDA";"53";"5310";"5310071";"44577052";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310080] ALOK";"53";"5310";"5310080";"39004868";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310081] ALOK BARAT";"53";"5310";"5310081";"22288474";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"61293221";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2147";"[5310] SIKKA";"53";"5310";"5310999";"1080996575";"0";"11";"0";"0";"11";"11"
