"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310010] PAGA";"53";"5310";"5310010";"8780723";"9";"61";"13";"0";"192";"410"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310011] MEGO";"53";"5310";"5310011";"7526892";"45";"147";"223";"1";"4481";"8320"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310012] TANA WAWO";"53";"5310";"5310012";"6272895";"51";"167";"383";"0";"7149.27";"28680"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310020] LELA";"53";"5310";"5310020";"5645520";"37";"77";"102";"0";"2378.5";"10984"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310030] BOLA";"53";"5310";"5310030";"5018172";"294";"748";"1221";"113";"20243.8";"83303"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310031] DORENG";"53";"5310";"5310031";"5645367";"119";"327";"486";"1";"20047";"60766"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310032] MAPITARA";"53";"5310";"5310032";"2509026";"94";"1981";"957";"62";"13856";"53012"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310040] TALIBURA";"53";"5310";"5310040";"12547032";"97";"1185";"282";"9";"3343";"13768"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310041] WAIGETE";"53";"5310";"5310041";"6903446";"219";"367";"1529";"150";"29171.42";"115959"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310042] WAIBLAMA";"53";"5310";"5310042";"4393039";"7";"31";"15";"0";"409";"1720"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310050] KEWAPANTE";"53";"5310";"5310050";"5648121";"49";"93";"212";"3";"2118";"10227"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"4392927";"411";"572";"1776";"26";"31677.6";"136378"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310052] KANGAE";"53";"5310";"5310052";"5647977";"91";"358";"394";"7";"9662";"44554"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310061] PALUE";"53";"5310";"5310061";"5020356";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310062] KOTING";"53";"5310";"5310062";"4393354";"356";"1693";"1958";"81";"36678.4";"208639"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310063] NELLE";"53";"5310";"5310063";"3138250";"47";"129";"82";"0";"3158";"11208"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310070] NITA";"53";"5310";"5310070";"9414600";"350";"1773";"1627";"2";"42117.8";"198912"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310071] MAGEPANDA";"53";"5310";"5310071";"5021028";"3";"8";"7";"1";"19";"210"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310080] ALOK";"53";"5310";"5310080";"4393347";"8";"32";"33";"0";"2726";"7130"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310081] ALOK BARAT";"53";"5310";"5310081";"2510462";"4";"2";"23";"5";"218";"1600"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"6903688";"52";"129";"253";"1";"2647";"51950"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2101";"[5310] SIKKA";"53";"5310";"5310999";"121726222";"2343";"9880";"11576";"462";"232292.79";"1047730"
