"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310010] PAGA";"53";"5310";"5310010";"66451441";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310011] MEGO";"53";"5310";"5310011";"56958222";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310012] TANA WAWO";"53";"5310";"5310012";"47466285";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310020] LELA";"53";"5310";"5310020";"42719571";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310030] BOLA";"53";"5310";"5310030";"37972884";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310031] DORENG";"53";"5310";"5310031";"42719418";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310032] MAPITARA";"53";"5310";"5310032";"18986382";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310040] TALIBURA";"53";"5310";"5310040";"94931670";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310041] WAIGETE";"53";"5310";"5310041";"52211038";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310042] WAIBLAMA";"53";"5310";"5310042";"33225066";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310050] KEWAPANTE";"53";"5310";"5310050";"42717870";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"33224954";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310052] KANGAE";"53";"5310";"5310052";"42717726";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310061] PALUE";"53";"5310";"5310061";"37971244";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310062] KOTING";"53";"5310";"5310062";"33224786";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310063] NELLE";"53";"5310";"5310063";"23732202";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310070] NITA";"53";"5310";"5310070";"71197545";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310071] MAGEPANDA";"53";"5310";"5310071";"37971932";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310080] ALOK";"53";"5310";"5310080";"33225388";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310081] ALOK BARAT";"53";"5310";"5310081";"18985914";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"52211181";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310] SIKKA";"53";"5310";"5310999";"920822719";"0";"0";"0";"0";"0";"0"
