"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310010] PAGA";"53";"5310";"5310010";"35712565";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310011] MEGO";"53";"5310";"5310011";"30610614";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310012] TANA WAWO";"53";"5310";"5310012";"25508735";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310020] LELA";"53";"5310";"5310020";"22958670";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310030] BOLA";"53";"5310";"5310030";"20410420";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310031] DORENG";"53";"5310";"5310031";"22961646";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310032] MAPITARA";"53";"5310";"5310032";"10205150";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310040] TALIBURA";"53";"5310";"5310040";"51025510";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310041] WAIGETE";"53";"5310";"5310041";"28063860";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310042] WAIBLAMA";"53";"5310";"5310042";"17858757";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310050] KEWAPANTE";"53";"5310";"5310050";"22961187";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"17859092";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310052] KANGAE";"53";"5310";"5310052";"22962384";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310061] PALUE";"53";"5310";"5310061";"20410940";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310062] KOTING";"53";"5310";"5310062";"17859520";"9";"0";"0";"9";"9";"0";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310063] NELLE";"53";"5310";"5310063";"12756770";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310070] NITA";"53";"5310";"5310070";"38270160";"0";"0";"1";"1";"1";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310071] MAGEPANDA";"53";"5310";"5310071";"20410660";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310080] ALOK";"53";"5310";"5310080";"17859275";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310081] ALOK BARAT";"53";"5310";"5310081";"10205278";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"28064134";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2128";"[5310] SIKKA";"53";"5310";"5310999";"494935327";"21";"0";"1";"22";"22";"1";"22"
