"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310010] PAGA";"53";"5310";"5310010";"53467547";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310011] MEGO";"53";"5310";"5310011";"45829170";"1";"0";"4";"0";"20";"200"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310012] TANA WAWO";"53";"5310";"5310012";"38186700";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310020] LELA";"53";"5310";"5310020";"34366338";"1";"0";"1";"0";"20";"400"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310030] BOLA";"53";"5310";"5310030";"30547788";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310031] DORENG";"53";"5310";"5310031";"34366185";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310032] MAPITARA";"53";"5310";"5310032";"15273834";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310040] TALIBURA";"53";"5310";"5310040";"76368930";"3";"17";"27";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310041] WAIGETE";"53";"5310";"5310041";"42003812";"12";"0";"28";"3";"1498";"6121"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310042] WAIBLAMA";"53";"5310";"5310042";"26729787";"2";"1";"4";"0";"20";"40"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310050] KEWAPANTE";"53";"5310";"5310050";"34366797";"1";"0";"1";"0";"42";"50"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"26729675";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310052] KANGAE";"53";"5310";"5310052";"34366653";"3";"0";"3";"0";"229";"1180"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310061] PALUE";"53";"5310";"5310061";"30548068";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310062] KOTING";"53";"5310";"5310062";"26729507";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310063] NELLE";"53";"5310";"5310063";"19092356";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310070] NITA";"53";"5310";"5310070";"57275490";"1";"0";"1";"0";"180";"200"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310071] MAGEPANDA";"53";"5310";"5310071";"30546836";"15";"3";"24";"8";"124";"460"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310080] ALOK";"53";"5310";"5310080";"26728429";"20";"1";"24";"0";"2871";"11060"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310081] ALOK BARAT";"53";"5310";"5310081";"15273366";"2";"0";"3";"0";"34";"180"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"42001674";"15";"0";"28";"0";"2147";"6845"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2138";"[5310] SIKKA";"53";"5310";"5310999";"740798942";"76";"22";"148";"11";"7185";"26736"
