"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310010] PAGA";"53";"5310";"5310010";"78413965";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310011] MEGO";"53";"5310";"5310011";"67211814";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310012] TANA WAWO";"53";"5310";"5310012";"56009735";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310020] LELA";"53";"5310";"5310020";"50409152";"50";"0";"670";"0";"13905.8";"18742"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310030] BOLA";"53";"5310";"5310030";"44808596";"6";"12";"11";"0";"7";"105"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310031] DORENG";"53";"5310";"5310031";"50409594";"84";"137";"3224";"329";"13595";"83937"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310032] MAPITARA";"53";"5310";"5310032";"22404238";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310040] TALIBURA";"53";"5310";"5310040";"112020950";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310041] WAIGETE";"53";"5310";"5310041";"61611352";"1";"0";"12";"10";"48";"420"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310042] WAIBLAMA";"53";"5310";"5310042";"39208232";"1";"10";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310050] KEWAPANTE";"53";"5310";"5310050";"50412348";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"39209548";"21";"45";"410";"66";"1052.4";"6594"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310052] KANGAE";"53";"5310";"5310052";"50412204";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310061] PALUE";"53";"5310";"5310061";"44810780";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310062] KOTING";"53";"5310";"5310062";"39209380";"22";"41";"286";"91";"1818.6";"6910"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310063] NELLE";"53";"5310";"5310063";"28006670";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310070] NITA";"53";"5310";"5310070";"84020336";"24";"130";"314";"0";"1066";"11132"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310071] MAGEPANDA";"53";"5310";"5310071";"44811452";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310080] ALOK";"53";"5310";"5310080";"39209968";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310081] ALOK BARAT";"53";"5310";"5310081";"22405674";"1";"0";"4";"0";"45";"450"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"61615521";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310] SIKKA";"53";"5310";"5310999";"1086631509";"210";"375";"4931";"496";"31537.8";"128290"
