"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310010] PAGA";"53";"5310";"5310010";"51110255";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310011] MEGO";"53";"5310";"5310011";"43808634";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310012] TANA WAWO";"53";"5310";"5310012";"36507085";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310020] LELA";"53";"5310";"5310020";"32856291";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310030] BOLA";"53";"5310";"5310030";"29205881";"1";"0";"1";"0";"44";"100"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310031] DORENG";"53";"5310";"5310031";"32857209";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310032] MAPITARA";"53";"5310";"5310032";"14603178";"6";"0";"13";"0";"230";"650"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310040] TALIBURA";"53";"5310";"5310040";"73015650";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310041] WAIGETE";"53";"5310";"5310041";"40158437";"15";"8";"51";"0";"2105";"5670"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310042] WAIBLAMA";"53";"5310";"5310042";"25555306";"1";"2";"2";"0";"32";"160"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310050] KEWAPANTE";"53";"5310";"5310050";"32854965";"2";"0";"5";"0";"38";"150"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"25551029";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310052] KANGAE";"53";"5310";"5310052";"32851251";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310061] PALUE";"53";"5310";"5310061";"29201044";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310062] KOTING";"53";"5310";"5310062";"25550861";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310063] NELLE";"53";"5310";"5310063";"18250585";"2";"0";"5";"0";"94";"210"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310070] NITA";"53";"5310";"5310070";"54751605";"2";"0";"7";"0";"210";"740"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310071] MAGEPANDA";"53";"5310";"5310071";"29201121";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310080] ALOK";"53";"5310";"5310080";"25551449";"2";"0";"2";"0";"128";"450"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310081] ALOK BARAT";"53";"5310";"5310081";"14600806";"2";"0";"2";"1";"106";"320"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"40152134";"3";"1";"2";"0";"140";"465"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2136";"[5310] SIKKA";"53";"5310";"5310999";"708194776";"36";"11";"90";"1";"3127";"8915"
