"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310010] PAGA";"53";"5310";"5310010";"133015388";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310011] MEGO";"53";"5310";"5310011";"114014382";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310012] TANA WAWO";"53";"5310";"5310012";"95011875";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310020] LELA";"53";"5310";"5310020";"85510602";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310030] BOLA";"53";"5310";"5310030";"76009356";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310031] DORENG";"53";"5310";"5310031";"85510449";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310032] MAPITARA";"53";"5310";"5310032";"38004618";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310040] TALIBURA";"53";"5310";"5310040";"190021398";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310041] WAIGETE";"53";"5310";"5310041";"104511066";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310042] WAIBLAMA";"53";"5310";"5310042";"66506979";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310050] KEWAPANTE";"53";"5310";"5310050";"85508901";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"66506867";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310052] KANGAE";"53";"5310";"5310052";"85508757";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310061] PALUE";"53";"5310";"5310061";"76008079";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310062] KOTING";"53";"5310";"5310062";"66507546";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310063] NELLE";"53";"5310";"5310063";"47505360";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310070] NITA";"53";"5310";"5310070";"142515930";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310071] MAGEPANDA";"53";"5310";"5310071";"76008404";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310080] ALOK";"53";"5310";"5310080";"66507301";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310081] ALOK BARAT";"53";"5310";"5310081";"38004150";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"104511330";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2505";"[5310] SIKKA";"53";"5310";"5310999";"1843208738";"0";"0";"0";"0";"0";"0"
