tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;jenis_produksi;satuan_produksi;ID;sum_jumlah_tanaman_belum_menghasilkan;sum_jumlah_tanaman_menghasilkan;sum_jumlah_tanaman_tidak_menghasilkan;sum_produksi_volume;sum_produksi_nilai
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310041] WAIGETE;53;5310;5310041;7;1;69887951;9053;15868;414;461430.03;687863
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310042] WAIBLAMA;53;5310;5310042;7;1;38121515;1334;1849;174;16087.83;86680
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310050] KEWAPANTE;53;5310;5310050;7;1;57183156;1037;9405;9;238855;482216
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310051] HEWOKLOANG;53;5310;5310051;7;1;44474119;1037;6629;37;975020.64;445069
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310052] KANGAE;53;5310;5310052;7;1;57178820;5119;10368;51;112449.91;403610
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310062] KOTING;53;5310;5310062;7;1;44472622;2153;5309;234;166611.71;150505
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310063] NELLE;53;5310;5310063;7;1;31766490;423;4338;27;80221.7;181061
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310070] NITA;53;5310;5310070;7;1;95298461;4419;25638;127;1218679.1;1618496
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310071] MAGEPANDA;53;5310;5310071;7;1;50825984;1755;2246;195;47903;92988
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310080] ALOK;53;5310;5310080;7;1;38119324;268;2183;49;140186.9;597759
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310081] ALOK BARAT;53;5310;5310081;7;1;25412864;202;564;67;11188;38364
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310082] ALOK TIMUR;53;5310;5310082;7;1;63532262;445;2672;21;125338.36;306198
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2153_2157;[5310] SIKKA;53;5310;5310999;7;1;1124548687;40469;157843;2724;5196580.02;8050623
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310010] PAGA;53;5310;5310010;5;1;6730719;16;4;0;20;500
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310011] MEGO;53;5310;5310011;5;1;13461407;10;16;0;120;3300
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310030] BOLA;53;5310;5310030;5;1;13459871;10;31;0;370;2330
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310031] DORENG;53;5310;5310031;5;1;20191659;12;10;1;68;1980
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310040] TALIBURA;53;5310;5310040;5;1;20190482;34;81;0;723;4881
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310050] KEWAPANTE;53;5310;5310050;5;1;6730613;4;1;0;10;330
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310051] HEWOKLOANG;53;5310;5310051;5;1;26921233;1;22;1;198;1725
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310062] KOTING;53;5310;5310062;5;1;20191238;0;14;0;70;1125
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310070] NITA;53;5310;5310070;5;1;40380937;27;212;0;3020;66349
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310082] ALOK TIMUR;53;5310;5310082;5;1;6730866;0;2;0;3;90
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2158_2160;[5310] SIKKA;53;5310;5310999;5;1;174989025;114;393;2;4602;82610
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310020] LELA;53;5310;5310020;5;1;20278520;0;670;0;13905.8;18742
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310030] BOLA;53;5310;5310030;5;1;13518997;0;26;0;135;3305
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310031] DORENG;53;5310;5310031;5;1;20278475;137;3235;341;14107;97627
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310040] TALIBURA;53;5310;5310040;5;1;6759476;200;100;0;180;3000
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310041] WAIGETE;53;5310;5310041;5;1;13518806;0;17;10;115;1090
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310050] KEWAPANTE;53;5310;5310050;5;1;13518663;58;32;0;14;280
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310051] HEWOKLOANG;53;5310;5310051;5;1;47315996;20;432;66;1084.4;7854
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310052] KANGAE;53;5310;5310052;5;1;6759316;0;67;0;112;400
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310062] KOTING;53;5310;5310062;5;1;27037959;8;283;90;1818.6;6910
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310070] NITA;53;5310;5310070;5;1;60835204;91;459;5;1654;16842
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310081] ALOK BARAT;53;5310;5310081;5;1;6759366;0;4;0;45;450
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310082] ALOK TIMUR;53;5310;5310082;5;1;20278080;0;21;4;39;470
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;_2161_2163;[5310] SIKKA;53;5310;5310999;5;1;256858858;514;5346;516;33209.8;156970
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310010] PAGA;53;5310;5310010;5;1;1314687;0;8;0;192;410
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310011] MEGO;53;5310;5310011;5;1;3281798;83;205;1;4481;8320
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310012] TANA WAWO;53;5310;5310012;5;1;3282088;34;383;0;7149.27;28680
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310020] LELA;53;5310;5310020;5;1;4587100;52;101;0;2378.5;10984
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310030] BOLA;53;5310;5310030;5;1;5249406;213;1105;33;20243.8;83303
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310031] DORENG;53;5310;5310031;5;1;5906741;253;471;1;20047;60766
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310032] MAPITARA;53;5310;5310032;5;1;1309858;1186;957;0;13856;53012
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310040] TALIBURA;53;5310;5310040;5;1;2629543;37;108;5;3343;13768
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310041] WAIGETE;53;5310;5310041;5;1;5896118;131;1514;150;29171.42;115959
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310042] WAIBLAMA;53;5310;5310042;5;1;1971748;0;15;0;409;1720
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310050] KEWAPANTE;53;5310;5310050;5;1;3276849;60;108;0;2118;10227
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310051] HEWOKLOANG;53;5310;5310051;5;1;4600631;492;1667;15;31677.6;136378
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310052] KANGAE;53;5310;5310052;5;1;2628902;219;381;7;9662;44554
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310062] KOTING;53;5310;5310062;5;1;4577378;1315;1944;81;36678.4;208639
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310063] NELLE;53;5310;5310063;5;1;3286565;71;67;0;3158;11208
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310070] NITA;53;5310;5310070;5;1;9845246;981;1603;2;42117.8;198912
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310071] MAGEPANDA;53;5310;5310071;5;1;657292;0;7;0;19;210
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310080] ALOK;53;5310;5310080;5;1;2624385;31;33;0;2726;7130
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310081] ALOK BARAT;53;5310;5310081;5;1;1314555;2;23;5;218;1600
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310082] ALOK TIMUR;53;5310;5310082;5;1;3934140;79;253;1;2647;51950
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2101;[5310] SIKKA;53;5310;5310999;5;1;72175030;5239;10953;301;232292.79;1047730
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310031] DORENG;53;5310;5310031;5;1;457354;10;20;0;182;700
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310080] ALOK;53;5310;5310080;5;1;457235;0;25;0;70;7000
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310082] ALOK TIMUR;53;5310;5310082;5;1;915110;1;6;0;219;14100
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2102;[5310] SIKKA;53;5310;5310999;5;1;1829699;11;51;0;471;21800
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2104;[5310051] HEWOKLOANG;53;5310;5310051;5;1;856650;10;1;0;30;150
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2104;[5310052] KANGAE;53;5310;5310052;5;1;856084;0;1;0;50;10
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2104;[5310070] NITA;53;5310;5310070;5;1;856059;0;2;0;10;150
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2104;[5310080] ALOK;53;5310;5310080;5;1;856040;0;1;0;105;175
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2104;[5310] SIKKA;53;5310;5310999;5;1;3424833;10;5;0;195;485
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2105;[5310051] HEWOKLOANG;53;5310;5310051;5;1;770591;0;9;0;30;450
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2105;[5310] SIKKA;53;5310;5310999;5;1;770591;0;9;0;30;450
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2107;[5310012] TANA WAWO;53;5310;5310012;5;1;35141;150;500;0;300;7500
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2107;[5310020] LELA;53;5310;5310020;5;1;70263;0;17;10;25;175
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2107;[5310032] MAPITARA;53;5310;5310032;5;1;35000;15;50;0;30;900
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2107;[5310040] TALIBURA;53;5310;5310040;5;1;34996;0;1;0;1;16
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2107;[5310041] WAIGETE;53;5310;5310041;5;1;34976;0;30;0;22;396
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2107;[5310081] ALOK BARAT;53;5310;5310081;5;1;70649;0;13;0;103;2030
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2107;[5310] SIKKA;53;5310;5310999;5;1;281025;165;611;10;481;11017
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2108;[5310010] PAGA;53;5310;5310010;5;1;246463;21;85;0;150;3190
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2108;[5310020] LELA;53;5310;5310020;5;1;61584;20;31;0;84;2100
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2108;[5310030] BOLA;53;5310;5310030;5;1;246295;5;24;0;23;510
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2108;[5310031] DORENG;53;5310;5310031;5;1;61901;0;8;0;16;500
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2108;[5310040] TALIBURA;53;5310;5310040;5;1;61883;0;2;0;75;435
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2108;[5310041] WAIGETE;53;5310;5310041;5;1;185586;23;51;23;636;4910
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2108;[5310042] WAIBLAMA;53;5310;5310042;5;1;61857;20;30;0;160;2400
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2108;[5310050] KEWAPANTE;53;5310;5310050;5;1;185657;0;135;0;543;13805
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2108;[5310051] HEWOKLOANG;53;5310;5310051;5;1;247790;5;24;0;110;2470
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2108;[5310052] KANGAE;53;5310;5310052;5;1;60523;0;25;0;36;1030
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2108;[5310062] KOTING;53;5310;5310062;5;1;185775;1;9;0;39;1555
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2108;[5310070] NITA;53;5310;5310070;5;1;309545;3;52;0;454;10025
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2108;[5310080] ALOK;53;5310;5310080;5;1;61781;0;13;0;23;450
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2108;[5310082] ALOK TIMUR;53;5310;5310082;5;1;122289;1;36;0;112;1220
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2108;[5310] SIKKA;53;5310;5310999;5;1;2098929;99;525;23;2461;44600
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2109;[5310032] MAPITARA;53;5310;5310032;5;1;429357;200;300;0;1313;2523
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2109;[5310041] WAIGETE;53;5310;5310041;5;1;1288983;2;250;5;1319;5529
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2109;[5310050] KEWAPANTE;53;5310;5310050;5;1;429644;0;5;0;280;280
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2109;[5310051] HEWOKLOANG;53;5310;5310051;5;1;429639;0;10;0;10;50
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2109;[5310052] KANGAE;53;5310;5310052;5;1;1718250;295;333;4;1320;13171
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2109;[5310070] NITA;53;5310;5310070;5;1;429709;15;140;0;1533;7830
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2109;[5310080] ALOK;53;5310;5310080;5;1;429691;0;4;0;5;27
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2109;[5310082] ALOK TIMUR;53;5310;5310082;5;1;429679;0;45;0;22;250
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2109;[5310] SIKKA;53;5310;5310999;5;1;5584952;512;1087;9;5802;29660
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2110;[5310030] BOLA;53;5310;5310030;5;1;231195;0;1;0;40;700
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2110;[5310051] HEWOKLOANG;53;5310;5310051;5;1;231128;0;4;0;12;60
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2110;[5310052] KANGAE;53;5310;5310052;5;1;231120;0;2;0;25;125
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2110;[5310062] KOTING;53;5310;5310062;5;1;231108;0;4;3;73;200
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2110;[5310070] NITA;53;5310;5310070;5;1;231093;0;11;0;56;400
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2110;[5310071] MAGEPANDA;53;5310;5310071;5;1;231077;0;10;0;5;50
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2110;[5310081] ALOK BARAT;53;5310;5310081;5;1;231395;0;1;0;15;250
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2110;[5310082] ALOK TIMUR;53;5310;5310082;5;1;462777;0;2;0;45;200
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2110;[5310] SIKKA;53;5310;5310999;5;1;2080893;0;35;3;271;1985
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2112;[5310030] BOLA;53;5310;5310030;5;1;1546977;10;17;2;256;2275
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2112;[5310031] DORENG;53;5310;5310031;5;1;3093430;15;58;0;1847;56865
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2112;[5310041] WAIGETE;53;5310;5310041;5;1;1546753;0;3;0;34;500
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2112;[5310050] KEWAPANTE;53;5310;5310050;5;1;1546973;0;1;0;15;450
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2112;[5310052] KANGAE;53;5310;5310052;5;1;1546972;0;4;4;50;1500
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2112;[5310082] ALOK TIMUR;53;5310;5310082;5;1;1546763;0;10;0;100;1750
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2112;[5310] SIKKA;53;5310;5310999;5;1;10827868;25;93;6;2302;63340
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2113;[5310011] MEGO;53;5310;5310011;5;1;1465564;13;30;0;115;4600
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2113;[5310012] TANA WAWO;53;5310;5310012;5;1;1465551;5;3;0;20;400
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2113;[5310030] BOLA;53;5310;5310030;5;1;1465422;5;1;0;168;4000
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2113;[5310031] DORENG;53;5310;5310031;5;1;2929863;2;11;0;553;10500
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2113;[5310051] HEWOKLOANG;53;5310;5310051;5;1;2930930;32;65;3;1277;21035
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2113;[5310] SIKKA;53;5310;5310999;5;1;10257330;57;110;3;2133;40535
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2114;[5310012] TANA WAWO;53;5310;5310012;5;1;1784834;0;20;0;14;420
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2114;[5310030] BOLA;53;5310;5310030;5;1;3569855;0;6;0;91;1800
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2114;[5310031] DORENG;53;5310;5310031;5;1;10709507;228;541;0;21626;594605
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2114;[5310032] MAPITARA;53;5310;5310032;5;1;3569819;10;28;0;1356;39250
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2114;[5310040] TALIBURA;53;5310;5310040;5;1;1784903;0;28;0;443;6418
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2114;[5310042] WAIBLAMA;53;5310;5310042;5;1;1784764;0;30;0;60;1260
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2114;[5310051] HEWOKLOANG;53;5310;5310051;5;1;8929131;67;139;9;3733;68803
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2114;[5310063] NELLE;53;5310;5310063;5;1;1784718;0;1;0;336;10080
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2114;[5310070] NITA;53;5310;5310070;5;1;8924090;30;31;0;308.5;6949
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2114;[5310081] ALOK BARAT;53;5310;5310081;5;1;1784793;0;10;0;148;1500
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2114;[5310] SIKKA;53;5310;5310999;5;1;44626414;335;834;9;28115.5;731085
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2115;[5310011] MEGO;53;5310;5310011;5;1;3181469;0;31;0;53.99;3850
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2115;[5310012] TANA WAWO;53;5310;5310012;5;1;1590721;0;5;0;266;500
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2115;[5310032] MAPITARA;53;5310;5310032;5;1;1591017;20;10;0;60;1200
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2115;[5310040] TALIBURA;53;5310;5310040;5;1;4773019;18;21;0;586;975
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2115;[5310041] WAIGETE;53;5310;5310041;5;1;3181973;0;155;0;583;3915
