"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"jenis_produksi";"satuan_produksi";"ID";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310011] MEGO";"53";"5310";"5310011";"5";"1";"5599370";"0";"6";"0";"69";"225"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310020] LELA";"53";"5310";"5310020";"5";"1";"5580744";"4";"15";"1";"373";"1575"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310030] BOLA";"53";"5310";"5310030";"5";"1";"16797938";"3";"29";"0";"1153";"4264"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310040] TALIBURA";"53";"5310";"5310040";"5";"1";"19593902";"2";"116";"0";"263.8";"1888"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310041] WAIGETE";"53";"5310";"5310041";"5";"1";"25191900";"5";"315";"0";"11464";"44702"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310042] WAIBLAMA";"53";"5310";"5310042";"5";"1";"2799110";"0";"1";"0";"1";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310050] KEWAPANTE";"53";"5310";"5310050";"5";"1";"22392762";"2";"100";"0";"3242";"18343"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"5";"1";"11196029";"4";"29";"0";"434.92";"1895"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310052] KANGAE";"53";"5310";"5310052";"5";"1";"19592922";"1";"59";"0";"4314";"14793"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310062] KOTING";"53";"5310";"5310062";"5";"1";"11196066";"0";"65";"1";"1413";"5770"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310063] NELLE";"53";"5310";"5310063";"5";"1";"8396975";"2";"53";"0";"1848";"7104"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310070] NITA";"53";"5310";"5310070";"5";"1";"13994856";"1";"38";"0";"2791";"5595"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310071] MAGEPANDA";"53";"5310";"5310071";"5";"1";"13995174";"0";"27";"0";"912";"3615"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310080] ALOK";"53";"5310";"5310080";"5";"1";"16794313";"8";"202";"0";"12755.5";"58319"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310081] ALOK BARAT";"53";"5310";"5310081";"5";"1";"11196143";"2";"30";"0";"1316";"5365"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"5";"1";"5598033";"2";"12";"0";"2371";"4770"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310] SIKKA";"53";"5310";"5310999";"5";"1";"209916237";"36";"1097";"2";"44721.22";"178230"
