tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;jml_utp_usaha_total_1_9_ternak;jml_utp_usaha_total_10_49_ternak;jml_utp_usaha_total_50_99_ternak;jml_utp_usaha_total_100_199_ternak;jml_utp_usaha_total_200_499_ternak;jml_utp_usaha_total_500_999_ternak;jml_utp_usaha_total_1000_4999_ternak;jml_utp_usaha_total_5000_9999_ternak;jml_utp_usaha_total_10000_more_ternak
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310063] NELLE;53;5310;5310063;0;1;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310070] NITA;53;5310;5310070;2;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310071] MAGEPANDA;53;5310;5310071;5;3;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310080] ALOK;53;5310;5310080;28;23;2;1;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310081] ALOK BARAT;53;5310;5310081;38;25;2;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310082] ALOK TIMUR;53;5310;5310082;3;4;0;1;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310] SIKKA;53;5310;5310999;128;90;7;4;1;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310011] MEGO;53;5310;5310011;1;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310030] BOLA;53;5310;5310030;0;0;1;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310031] DORENG;53;5310;5310031;1;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310051] HEWOKLOANG;53;5310;5310051;1;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310052] KANGAE;53;5310;5310052;1;1;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310061] PALUE;53;5310;5310061;1;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310071] MAGEPANDA;53;5310;5310071;1;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310080] ALOK;53;5310;5310080;3;2;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310081] ALOK BARAT;53;5310;5310081;2;2;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310082] ALOK TIMUR;53;5310;5310082;2;5;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310] SIKKA;53;5310;5310999;13;10;1;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310082] ALOK TIMUR;53;5310;5310082;3;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310] SIKKA;53;5310;5310999;3;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4408;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4420;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_56_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4498;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0;0;0
