"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"jenis_produksi";"satuan_produksi";"ID";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310030] BOLA";"53";"5310";"5310030";"10";"1";"616364";"0";"20";"0";"15";"150"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310] SIKKA";"53";"5310";"5310999";"10";"1";"616364";"0";"20";"0";"15";"150"
