"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310010] PAGA";"53";"5310";"5310010";"60641357";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310011] MEGO";"53";"5310";"5310011";"51978150";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310012] TANA WAWO";"53";"5310";"5310012";"43314127";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310020] LELA";"53";"5310";"5310020";"38982096";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310030] BOLA";"53";"5310";"5310030";"34650684";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310031] DORENG";"53";"5310";"5310031";"38981943";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310032] MAPITARA";"53";"5310";"5310032";"17325282";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310040] TALIBURA";"53";"5310";"5310040";"86626170";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310041] WAIGETE";"53";"5310";"5310041";"47644223";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310042] WAIBLAMA";"53";"5310";"5310042";"30318988";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310050] KEWAPANTE";"53";"5310";"5310050";"38982816";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"30319912";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310052] KANGAE";"53";"5310";"5310052";"38982672";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310061] PALUE";"53";"5310";"5310061";"34651196";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310062] KOTING";"53";"5310";"5310062";"30319744";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310063] NELLE";"53";"5310";"5310063";"21656930";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310070] NITA";"53";"5310";"5310070";"64970640";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310071] MAGEPANDA";"53";"5310";"5310071";"34650916";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310080] ALOK";"53";"5310";"5310080";"30319945";"7";"0";"0";"7";"7";"0";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310081] ALOK BARAT";"53";"5310";"5310081";"17327190";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"47649690";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310] SIKKA";"53";"5310";"5310999";"840294671";"11";"0";"0";"11";"11";"0";"11"
