"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"n_rtup_budidaya";"n_rtup_pembibitan";"n_rtup_budidaya_dan_pembibitan";"n_rtup_jumlah";"n_rtup_budidaya_jumlah";"n_rtup_pembibitan_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310010] PAGA";"53";"5310";"5310010";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310011] MEGO";"53";"5310";"5310011";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310012] TANA WAWO";"53";"5310";"5310012";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310020] LELA";"53";"5310";"5310020";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310030] BOLA";"53";"5310";"5310030";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310031] DORENG";"53";"5310";"5310031";"15";"0";"0";"15";"15";"0";"15"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310032] MAPITARA";"53";"5310";"5310032";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310040] TALIBURA";"53";"5310";"5310040";"8";"0";"0";"8";"8";"0";"8"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310041] WAIGETE";"53";"5310";"5310041";"7";"0";"0";"7";"7";"0";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310042] WAIBLAMA";"53";"5310";"5310042";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310050] KEWAPANTE";"53";"5310";"5310050";"22";"0";"0";"22";"22";"0";"22"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"12";"0";"0";"12";"12";"0";"12"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310052] KANGAE";"53";"5310";"5310052";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310061] PALUE";"53";"5310";"5310061";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310062] KOTING";"53";"5310";"5310062";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310063] NELLE";"53";"5310";"5310063";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310070] NITA";"53";"5310";"5310070";"17";"0";"0";"17";"17";"0";"17"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310071] MAGEPANDA";"53";"5310";"5310071";"8";"0";"0";"8";"8";"0";"8"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310080] ALOK";"53";"5310";"5310080";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310081] ALOK BARAT";"53";"5310";"5310081";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"9";"0";"0";"9";"9";"0";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310] SIKKA";"53";"5310";"5310999";"112";"0";"0";"112";"112";"0";"112"
