"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310010] PAGA";"53";"5310";"5310010";"33899114";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310011] MEGO";"53";"5310";"5310011";"29059650";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310012] TANA WAWO";"53";"5310";"5310012";"24216265";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310020] LELA";"53";"5310";"5310020";"21794553";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310030] BOLA";"53";"5310";"5310030";"19372868";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310031] DORENG";"53";"5310";"5310031";"21794400";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310032] MAPITARA";"53";"5310";"5310032";"9686374";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310040] TALIBURA";"53";"5310";"5310040";"48433445";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310041] WAIGETE";"53";"5310";"5310041";"26638557";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310042] WAIBLAMA";"53";"5310";"5310042";"16951746";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310050] KEWAPANTE";"53";"5310";"5310050";"21795030";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"16951634";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310052] KANGAE";"53";"5310";"5310052";"21794886";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310061] PALUE";"53";"5310";"5310061";"19372559";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310062] KOTING";"53";"5310";"5310062";"16950619";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310063] NELLE";"53";"5310";"5310063";"12107555";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310070] NITA";"53";"5310";"5310070";"36322515";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310071] MAGEPANDA";"53";"5310";"5310071";"19371916";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310080] ALOK";"53";"5310";"5310080";"16950374";"0";"0";"1";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310081] ALOK BARAT";"53";"5310";"5310081";"9685906";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"26636401";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2122";"[5310] SIKKA";"53";"5310";"5310999";"469786367";"0";"0";"1";"0";"1";"1"
