"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310010] PAGA";"53";"5310";"5310010";"31230351";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310011] MEGO";"53";"5310";"5310011";"26769738";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310012] TANA WAWO";"53";"5310";"5310012";"22308005";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310020] LELA";"53";"5310";"5310020";"20077119";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310030] BOLA";"53";"5310";"5310030";"17846260";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310031] DORENG";"53";"5310";"5310031";"20076966";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310032] MAPITARA";"53";"5310";"5310032";"8923070";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310040] TALIBURA";"53";"5310";"5310040";"44614663";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310041] WAIGETE";"53";"5310";"5310041";"24536501";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310042] WAIBLAMA";"53";"5310";"5310042";"15614074";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310050] KEWAPANTE";"53";"5310";"5310050";"20075166";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"15613962";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310052] KANGAE";"53";"5310";"5310052";"20075022";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310061] PALUE";"53";"5310";"5310061";"17844396";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310062] KOTING";"53";"5310";"5310062";"15613794";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310063] NELLE";"53";"5310";"5310063";"11152680";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310070] NITA";"53";"5310";"5310070";"33458933";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310071] MAGEPANDA";"53";"5310";"5310071";"17845308";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310080] ALOK";"53";"5310";"5310080";"15614592";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310081] ALOK BARAT";"53";"5310";"5310081";"8922602";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"24537073";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2110";"[5310] SIKKA";"53";"5310";"5310999";"432750275";"9";"0";"0";"9";"9";"0";"9"
