"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310010] PAGA";"53";"5310";"5310010";"64124641";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310011] MEGO";"53";"5310";"5310011";"54963822";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310012] TANA WAWO";"53";"5310";"5310012";"45803670";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310020] LELA";"53";"5310";"5310020";"41223753";"2";"5";"14";"6";"14";"97"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310030] BOLA";"53";"5310";"5310030";"36643268";"26";"41";"298";"0";"528";"502850"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310031] DORENG";"53";"5310";"5310031";"41223600";"4";"20";"110";"0";"407";"1415"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310032] MAPITARA";"53";"5310";"5310032";"18321574";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310040] TALIBURA";"53";"5310";"5310040";"91607630";"233";"2280";"10315";"129";"14772.34";"72515"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310041] WAIGETE";"53";"5310";"5310041";"50391874";"70";"519";"1853";"112";"2468";"11902"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310042] WAIBLAMA";"53";"5310";"5310042";"32071655";"22";"298";"884";"55";"275";"1365"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310050] KEWAPANTE";"53";"5310";"5310050";"41234913";"6";"20";"328";"1";"454";"1925"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"32071543";"68";"282";"2384";"0";"2723.4";"11870"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310052] KANGAE";"53";"5310";"5310052";"41234769";"6";"20";"99";"0";"148";"525"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310061] PALUE";"53";"5310";"5310061";"36653060";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310062] KOTING";"53";"5310";"5310062";"32071375";"16";"428";"378";"0";"291";"1884"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310063] NELLE";"53";"5310";"5310063";"22908095";"2";"0";"74";"0";"155";"900"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310070] NITA";"53";"5310";"5310070";"68725801";"26";"109";"1270";"0";"1081";"6857"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310071] MAGEPANDA";"53";"5310";"5310071";"36653732";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310080] ALOK";"53";"5310";"5310080";"32071963";"1";"20";"50";"0";"155";"900"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310081] ALOK BARAT";"53";"5310";"5310081";"18326814";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"50398656";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310] SIKKA";"53";"5310";"5310999";"888726208";"482";"4042";"18057";"303";"23471.74";"615005"
