"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310010] PAGA";"53";"5310";"5310010";"59091355";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310011] MEGO";"53";"5310";"5310011";"50650386";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310012] TANA WAWO";"53";"5310";"5310012";"42208545";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310020] LELA";"53";"5310";"5310020";"37987605";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310030] BOLA";"53";"5310";"5310030";"33766692";"0";"14";"0";"0";"14";"14"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310031] DORENG";"53";"5310";"5310031";"37987452";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310032] MAPITARA";"53";"5310";"5310032";"16883286";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310040] TALIBURA";"53";"5310";"5310040";"84422953";"1";"135";"2";"106";"244";"244"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310041] WAIGETE";"53";"5310";"5310041";"46432639";"0";"0";"0";"2";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310042] WAIBLAMA";"53";"5310";"5310042";"29547980";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310050] KEWAPANTE";"53";"5310";"5310050";"37990188";"10";"9";"0";"0";"19";"19"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"29547903";"0";"14";"0";"0";"14";"14"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310052] KANGAE";"53";"5310";"5310052";"37990410";"1";"2";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310061] PALUE";"53";"5310";"5310061";"33769820";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310062] KOTING";"53";"5310";"5310062";"29548540";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310063] NELLE";"53";"5310";"5310063";"21106070";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310070] NITA";"53";"5310";"5310070";"63318060";"1";"6";"0";"0";"7";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310071] MAGEPANDA";"53";"5310";"5310071";"33769540";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310080] ALOK";"53";"5310";"5310080";"29548295";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310081] ALOK BARAT";"53";"5310";"5310081";"16884718";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"46431940";"3";"9";"0";"0";"12";"12"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310] SIKKA";"53";"5310";"5310999";"818884377";"16";"190";"2";"108";"316";"316"
