"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310010] PAGA";"53";"5310";"5310010";"74126423";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310011] MEGO";"53";"5310";"5310011";"63537604";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310012] TANA WAWO";"53";"5310";"5310012";"52948385";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310020] LELA";"53";"5310";"5310020";"47653461";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310030] BOLA";"53";"5310";"5310030";"42358564";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310031] DORENG";"53";"5310";"5310031";"47653308";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310032] MAPITARA";"53";"5310";"5310032";"21179222";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310040] TALIBURA";"53";"5310";"5310040";"105898718";"1";"8";"0";"2";"11";"11"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310041] WAIGETE";"53";"5310";"5310041";"58246474";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310042] WAIBLAMA";"53";"5310";"5310042";"37065875";"0";"0";"1";"1";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310050] KEWAPANTE";"53";"5310";"5310050";"47656053";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"37065763";"0";"4";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310052] KANGAE";"53";"5310";"5310052";"47655909";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310061] PALUE";"53";"5310";"5310061";"42360740";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310062] KOTING";"53";"5310";"5310062";"37066428";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310063] NELLE";"53";"5310";"5310063";"26475990";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310070] NITA";"53";"5310";"5310070";"79427820";"0";"13";"0";"0";"13";"13"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310071] MAGEPANDA";"53";"5310";"5310071";"42361412";"3";"1";"0";"1";"5";"5"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310080] ALOK";"53";"5310";"5310080";"37066183";"2";"1";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310081] ALOK BARAT";"53";"5310";"5310081";"21180654";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"58246716";"2";"27";"0";"1";"30";"30"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310] SIKKA";"53";"5310";"5310999";"1027231702";"9";"62";"1";"5";"77";"77"
