"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310010] PAGA";"53";"5310";"5310010";"26332719";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310011] MEGO";"53";"5310";"5310011";"22570746";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310012] TANA WAWO";"53";"5310";"5310012";"18809557";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310020] LELA";"53";"5310";"5310020";"16931079";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310030] BOLA";"53";"5310";"5310030";"15049780";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310031] DORENG";"53";"5310";"5310031";"16930926";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310032] MAPITARA";"53";"5310";"5310032";"7524830";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310040] TALIBURA";"53";"5310";"5310040";"37623910";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310041] WAIGETE";"53";"5310";"5310041";"20693456";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310042] WAIBLAMA";"53";"5310";"5310042";"13169030";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310050] KEWAPANTE";"53";"5310";"5310050";"16931538";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"13168918";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310052] KANGAE";"53";"5310";"5310052";"16931394";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310061] PALUE";"53";"5310";"5310061";"15050060";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310062] KOTING";"53";"5310";"5310062";"13168750";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310063] NELLE";"53";"5310";"5310063";"9406220";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310070] NITA";"53";"5310";"5310070";"28217201";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310071] MAGEPANDA";"53";"5310";"5310071";"15048828";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310080] ALOK";"53";"5310";"5310080";"13167672";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310081] ALOK BARAT";"53";"5310";"5310081";"7524362";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"20691913";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310] SIKKA";"53";"5310";"5310999";"364942889";"0";"1";"0";"0";"1";"1"
