"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310010] PAGA";"53";"5310";"5310010";"56652253";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310011] MEGO";"53";"5310";"5310011";"48558918";"1";"0";"5";"0";"130";"250"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310012] TANA WAWO";"53";"5310";"5310012";"40465773";"1";"0";"15";"0";"339";"450"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310020] LELA";"53";"5310";"5310020";"36420066";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310030] BOLA";"53";"5310";"5310030";"32373324";"8";"15";"35";"0";"856";"2385"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310031] DORENG";"53";"5310";"5310031";"36419913";"18";"23";"245";"0";"1077";"5700"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310032] MAPITARA";"53";"5310";"5310032";"16186602";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310040] TALIBURA";"53";"5310";"5310040";"80932770";"11";"18";"87";"0";"1499";"3370"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310041] WAIGETE";"53";"5310";"5310041";"44513921";"12";"38";"84";"0";"898";"2040"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310042] WAIBLAMA";"53";"5310";"5310042";"28328790";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310050] KEWAPANTE";"53";"5310";"5310050";"36422658";"19";"28";"68";"0";"587";"3808"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"28328678";"18";"27";"83";"0";"2007";"3655"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310052] KANGAE";"53";"5310";"5310052";"36422514";"8";"13";"33";"0";"347";"5757"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310061] PALUE";"53";"5310";"5310061";"32375500";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310062] KOTING";"53";"5310";"5310062";"28328510";"4";"1";"9";"0";"93";"500"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310063] NELLE";"53";"5310";"5310063";"20234620";"2";"0";"5";"0";"62";"175"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310070] NITA";"53";"5310";"5310070";"60705019";"5";"0";"118";"0";"1682";"6090"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310071] MAGEPANDA";"53";"5310";"5310071";"32376172";"5";"25";"25";"0";"353";"1435"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310080] ALOK";"53";"5310";"5310080";"28329098";"4";"2";"22";"0";"394";"2440"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310081] ALOK BARAT";"53";"5310";"5310081";"16188034";"1";"5";"6";"1";"202";"480"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"44517011";"3";"0";"15";"0";"220";"325"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2153";"[5310] SIKKA";"53";"5310";"5310999";"785080144";"120";"195";"855";"1";"10746";"38860"
