"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310010] PAGA";"53";"5310";"5310010";"109870333";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310011] MEGO";"53";"5310";"5310011";"94174302";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310012] TANA WAWO";"53";"5310";"5310012";"78478475";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310020] LELA";"53";"5310";"5310020";"70630542";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310030] BOLA";"53";"5310";"5310030";"62782636";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310031] DORENG";"53";"5310";"5310031";"70630389";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310032] MAPITARA";"53";"5310";"5310032";"31391258";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310040] TALIBURA";"53";"5310";"5310040";"156958558";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310041] WAIGETE";"53";"5310";"5310041";"86327109";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310042] WAIBLAMA";"53";"5310";"5310042";"54935370";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310050] KEWAPANTE";"53";"5310";"5310050";"70631118";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"54935258";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310052] KANGAE";"53";"5310";"5310052";"70630974";"0";"0";"1";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310061] PALUE";"53";"5310";"5310061";"62784612";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310062] KOTING";"53";"5310";"5310062";"54937876";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310063] NELLE";"53";"5310";"5310063";"39241310";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310070] NITA";"53";"5310";"5310070";"117723780";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310071] MAGEPANDA";"53";"5310";"5310071";"62785924";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310080] ALOK";"53";"5310";"5310080";"54937631";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310081] ALOK BARAT";"53";"5310";"5310081";"31392910";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"86330420";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2709";"[5310] SIKKA";"53";"5310";"5310999";"1522510785";"0";"0";"1";"0";"1";"1"
