tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_utp_seluruhnya_dijual;n_utp_sebagian_besar_dijual;n_utp_sebagian_besar_dikonsumsi_sendiri;n_utp_seluruhnya_dikonsumsi_sendiri;n_utp_belum_dijual
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2424;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310040] TALIBURA;53;5310;5310040;2;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310041] WAIGETE;53;5310;5310041;0;7;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310070] NITA;53;5310;5310070;1;1;1;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2425;[5310] SIKKA;53;5310;5310999;3;8;1;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310012] TANA WAWO;53;5310;5310012;0;1;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310020] LELA;53;5310;5310020;0;4;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310030] BOLA;53;5310;5310030;3;32;2;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310031] DORENG;53;5310;5310031;21;315;61;0;4
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310032] MAPITARA;53;5310;5310032;33;49;1;0;1
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310040] TALIBURA;53;5310;5310040;0;0;4;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310041] WAIGETE;53;5310;5310041;1;118;9;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310050] KEWAPANTE;53;5310;5310050;0;0;3;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310051] HEWOKLOANG;53;5310;5310051;2;14;34;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310052] KANGAE;53;5310;5310052;1;3;9;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310063] NELLE;53;5310;5310063;0;0;1;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310070] NITA;53;5310;5310070;12;113;9;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310071] MAGEPANDA;53;5310;5310071;0;4;1;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310080] ALOK;53;5310;5310080;0;0;1;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310081] ALOK BARAT;53;5310;5310081;0;3;3;0;1
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310082] ALOK TIMUR;53;5310;5310082;1;2;7;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2426;[5310] SIKKA;53;5310;5310999;74;658;145;0;6
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2427;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310012] TANA WAWO;53;5310;5310012;0;2;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310030] BOLA;53;5310;5310030;0;1;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310031] DORENG;53;5310;5310031;0;1;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310040] TALIBURA;53;5310;5310040;0;1;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310041] WAIGETE;53;5310;5310041;1;16;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310050] KEWAPANTE;53;5310;5310050;1;2;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310052] KANGAE;53;5310;5310052;1;1;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310070] NITA;53;5310;5310070;5;13;1;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310071] MAGEPANDA;53;5310;5310071;19;35;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310080] ALOK;53;5310;5310080;1;1;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310081] ALOK BARAT;53;5310;5310081;3;1;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2428;[5310] SIKKA;53;5310;5310999;31;74;1;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310020] LELA;53;5310;5310020;0;1;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310041] WAIGETE;53;5310;5310041;0;1;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310050] KEWAPANTE;53;5310;5310050;3;4;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310062] KOTING;53;5310;5310062;1;1;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310070] NITA;53;5310;5310070;0;3;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310080] ALOK;53;5310;5310080;0;1;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310081] ALOK BARAT;53;5310;5310081;1;1;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2429;[5310] SIKKA;53;5310;5310999;5;12;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310041] WAIGETE;53;5310;5310041;0;1;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310050] KEWAPANTE;53;5310;5310050;5;4;1;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310052] KANGAE;53;5310;5310052;0;1;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310070] NITA;53;5310;5310070;0;15;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2430;[5310] SIKKA;53;5310;5310999;5;21;1;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_4_tabel_4_22_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2431;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
