"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310010] PAGA";"53";"5310";"5310010";"54384043";"2";"0";"4";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310011] MEGO";"53";"5310";"5310011";"46614738";"4";"0";"6";"0";"69";"225"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310012] TANA WAWO";"53";"5310";"5310012";"38845505";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310020] LELA";"53";"5310";"5310020";"34960869";"7";"5";"15";"1";"373";"1575"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310030] BOLA";"53";"5310";"5310030";"31076855";"22";"9";"35";"0";"1153";"4264"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310031] DORENG";"53";"5310";"5310031";"34961780";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310032] MAPITARA";"53";"5310";"5310032";"15538542";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310040] TALIBURA";"53";"5310";"5310040";"77692470";"17";"16";"127";"0";"263.8";"1888"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310041] WAIGETE";"53";"5310";"5310041";"42730688";"132";"12";"358";"0";"11464";"44702"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310042] WAIBLAMA";"53";"5310";"5310042";"27192193";"3";"7";"1";"0";"1";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310050] KEWAPANTE";"53";"5310";"5310050";"34960605";"81";"13";"129";"0";"3242";"18343"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"27191248";"11";"9";"29";"0";"434.92";"1895"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310052] KANGAE";"53";"5310";"5310052";"34960104";"41";"15";"63";"0";"4314";"14793"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310061] PALUE";"53";"5310";"5310061";"31075580";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310062] KOTING";"53";"5310";"5310062";"27191080";"49";"45";"71";"1";"1413";"5770"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310063] NELLE";"53";"5310";"5310063";"19422170";"35";"5";"70";"0";"1848";"7104"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310070] NITA";"53";"5310";"5310070";"58266360";"14";"2";"38";"0";"2791";"5595"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310071] MAGEPANDA";"53";"5310";"5310071";"31076014";"43";"2";"77";"0";"912";"3615"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310080] ALOK";"53";"5310";"5310080";"27191668";"151";"31";"240";"0";"12755.5";"58319"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310081] ALOK BARAT";"53";"5310";"5310081";"15538074";"24";"14";"34";"0";"1316";"5365"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"42729621";"9";"3";"12";"0";"2371";"4770"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2139";"[5310] SIKKA";"53";"5310";"5310999";"753600207";"645";"188";"1309";"2";"44721.22";"178230"
