"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310010] PAGA";"53";"5310";"5310010";"59812056";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310011] MEGO";"53";"5310";"5310011";"51268254";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310012] TANA WAWO";"53";"5310";"5310012";"42723435";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310020] LELA";"53";"5310";"5310020";"38451006";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310030] BOLA";"53";"5310";"5310030";"34178604";"0";"14";"0";"0";"14";"14"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310031] DORENG";"53";"5310";"5310031";"38450853";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310032] MAPITARA";"53";"5310";"5310032";"17089242";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310040] TALIBURA";"53";"5310";"5310040";"85444033";"1";"132";"2";"105";"240";"240"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310041] WAIGETE";"53";"5310";"5310041";"46993771";"0";"0";"0";"2";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310042] WAIBLAMA";"53";"5310";"5310042";"29905064";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310050] KEWAPANTE";"53";"5310";"5310050";"38449296";"10";"9";"0";"0";"19";"19"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"29904987";"0";"14";"0";"0";"14";"14"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310052] KANGAE";"53";"5310";"5310052";"38449161";"1";"2";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310061] PALUE";"53";"5310";"5310061";"34177811";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310062] KOTING";"53";"5310";"5310062";"29905638";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310063] NELLE";"53";"5310";"5310063";"21361140";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310070] NITA";"53";"5310";"5310070";"64083270";"1";"6";"0";"0";"7";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310071] MAGEPANDA";"53";"5310";"5310071";"34177652";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310080] ALOK";"53";"5310";"5310080";"29905393";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310081] ALOK BARAT";"53";"5310";"5310081";"17088774";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"46992231";"3";"9";"0";"0";"12";"12"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310] SIKKA";"53";"5310";"5310999";"828811671";"16";"187";"2";"107";"312";"312"
