"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310010] PAGA";"53";"5310";"5310010";"70419965";"1";"0";"1";"0";"60";"300"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310011] MEGO";"53";"5310";"5310011";"60359814";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310012] TANA WAWO";"53";"5310";"5310012";"50299735";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310020] LELA";"53";"5310";"5310020";"45269676";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310030] BOLA";"53";"5310";"5310030";"40239644";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310031] DORENG";"53";"5310";"5310031";"45272371";"1";"0";"3";"0";"35";"525"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310032] MAPITARA";"53";"5310";"5310032";"20121186";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310040] TALIBURA";"53";"5310";"5310040";"100605690";"6";"3";"6";"0";"146";"834"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310041] WAIGETE";"53";"5310";"5310041";"55332959";"2";"2";"4";"0";"300";"935"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310042] WAIBLAMA";"53";"5310";"5310042";"35211820";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310050] KEWAPANTE";"53";"5310";"5310050";"45272268";"1";"0";"1";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"35212541";"3";"0";"5";"0";"41";"150"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310052] KANGAE";"53";"5310";"5310052";"45273195";"1";"0";"2";"0";"150";"300"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310061] PALUE";"53";"5310";"5310061";"40242772";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310062] KOTING";"53";"5310";"5310062";"35212373";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310063] NELLE";"53";"5310";"5310063";"25151665";"1";"0";"2";"0";"14";"30"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310070] NITA";"53";"5310";"5310070";"75454845";"1";"2";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310071] MAGEPANDA";"53";"5310";"5310071";"40242492";"1";"0";"1";"0";"40";"200"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310080] ALOK";"53";"5310";"5310080";"35211414";"2";"0";"2";"0";"179";"144"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310081] ALOK BARAT";"53";"5310";"5310081";"20120718";"1";"0";"1";"0";"100";"71"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"55331892";"2";"1";"2";"0";"200";"200"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310] SIKKA";"53";"5310";"5310999";"975859035";"23";"8";"30";"0";"1265";"3689"
