"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"jenis_produksi";"satuan_produksi";"ID";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310020] LELA";"53";"5310";"5310020";"5";"1";"3968289";"0";"1";"0";"12";"25"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310030] BOLA";"53";"5310";"5310030";"5";"1";"27778716";"14";"103";"4";"784";"3135"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310040] TALIBURA";"53";"5310";"5310040";"5";"1";"19842511";"7";"230";"2";"1390";"10349"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310041] WAIGETE";"53";"5310";"5310041";"5";"1";"31746773";"73";"416";"4";"13095.1";"15703"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310042] WAIBLAMA";"53";"5310";"5310042";"5";"1";"7937003";"9";"11";"8";"131";"360"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310050] KEWAPANTE";"53";"5310";"5310050";"5";"1";"23812350";"29";"213";"1";"889";"5928"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"5";"1";"11905958";"102";"194";"0";"1041";"4992"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310052] KANGAE";"53";"5310";"5310052";"5";"1";"31749151";"35";"216";"5";"753";"4970"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310062] KOTING";"53";"5310";"5310062";"5";"1";"11906295";"0";"14";"0";"46";"325"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310063] NELLE";"53";"5310";"5310063";"5";"1";"7937243";"5";"50";"2";"89";"900"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310070] NITA";"53";"5310";"5310070";"5";"1";"27780619";"8";"134";"0";"681";"5875"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310071] MAGEPANDA";"53";"5310";"5310071";"5";"1";"11906141";"0";"82";"0";"317";"1700"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310080] ALOK";"53";"5310";"5310080";"5";"1";"11906117";"46";"75";"0";"1874";"10820"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310081] ALOK BARAT";"53";"5310";"5310081";"5";"1";"7937397";"2";"45";"5";"180";"1825"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"5";"1";"23812140";"48";"120";"21";"714.05";"5000"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310] SIKKA";"53";"5310";"5310999";"5";"1";"261926703";"378";"1904";"52";"21996.15";"71907"
