"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310010] PAGA";"53";"5310";"5310010";"121380833";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310011] MEGO";"53";"5310";"5310011";"104040558";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310012] TANA WAWO";"53";"5310";"5310012";"86700355";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310020] LELA";"53";"5310";"5310020";"78030234";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310030] BOLA";"53";"5310";"5310030";"69360140";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310031] DORENG";"53";"5310";"5310031";"78030081";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310032] MAPITARA";"53";"5310";"5310032";"34680010";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310040] TALIBURA";"53";"5310";"5310040";"173402045";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310041] WAIGETE";"53";"5310";"5310041";"95371364";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310042] WAIBLAMA";"53";"5310";"5310042";"60690805";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310050] KEWAPANTE";"53";"5310";"5310050";"78030963";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"60690693";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310052] KANGAE";"53";"5310";"5310052";"78030819";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310061] PALUE";"53";"5310";"5310061";"69360660";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310062] KOTING";"53";"5310";"5310062";"60690525";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310063] NELLE";"53";"5310";"5310063";"43355256";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310070] NITA";"53";"5310";"5310070";"130075440";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310071] MAGEPANDA";"53";"5310";"5310071";"69373476";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310080] ALOK";"53";"5310";"5310080";"60701739";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310081] ALOK BARAT";"53";"5310";"5310081";"34686686";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"95388304";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2706";"[5310] SIKKA";"53";"5310";"5310999";"1682070986";"0";"0";"0";"0";"0";"0";"0"
