"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310010] PAGA";"53";"5310";"5310010";"36911105";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310011] MEGO";"53";"5310";"5310011";"31637934";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310012] TANA WAWO";"53";"5310";"5310012";"26364835";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310020] LELA";"53";"5310";"5310020";"23728992";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310030] BOLA";"53";"5310";"5310030";"21092692";"0";"16";"0";"0";"16";"16"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310031] DORENG";"53";"5310";"5310031";"23729202";"0";"21";"0";"0";"21";"21"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310032] MAPITARA";"53";"5310";"5310032";"10546286";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310040] TALIBURA";"53";"5310";"5310040";"52731190";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310041] WAIGETE";"53";"5310";"5310041";"29001984";"0";"0";"0";"2";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310042] WAIBLAMA";"53";"5310";"5310042";"18455261";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310050] KEWAPANTE";"53";"5310";"5310050";"23727654";"0";"4";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"18454786";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310052] KANGAE";"53";"5310";"5310052";"23727510";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310061] PALUE";"53";"5310";"5310061";"21091052";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310062] KOTING";"53";"5310";"5310062";"18454618";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310063] NELLE";"53";"5310";"5310063";"13181840";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310070] NITA";"53";"5310";"5310070";"39545854";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310071] MAGEPANDA";"53";"5310";"5310071";"21091740";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310080] ALOK";"53";"5310";"5310080";"18455220";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310081] ALOK BARAT";"53";"5310";"5310081";"10545818";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"29000917";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2112";"[5310] SIKKA";"53";"5310";"5310999";"511476490";"0";"48";"0";"2";"50";"50"
